asset_id,asset_type,asset_age_years,substation_region,manufacturer,power_load_mw,load_utilization_pct,voltage_fluctuation_pct,frequency_deviation_hz,transformer_temperature_c,oil_quality_score,equipment_health_score,vibration_level,maintenance_overdue_days,maintenance_events_last_12m,inspection_score,previous_outages_12m,avg_outage_duration_minutes,customer_complaints_last_12m,temperature_c,humidity_pct,wind_speed_kmh,rainfall_mm,storm_risk_index,customers_served,estimated_revenue_loss,regulatory_penalty_cost,legacy_asset_code,grid_cluster_id,monitoring_batch_id,administrative_reference,grid_failure_flag
109323,Transmission Line,23,Central,Schneider,87.70710447611498,70.89755068121961,7.0980250832982765,-0.5308515005681366,80.43067880400788,15.081440753653098,52.47691001363807,5.180887429288421,90,2,77.69440489529066,2,96.45766464126848,5,47.59876663854274,47.711234339711986,99.49636118100992,8.651162012694115,47.11947843457504,73021,158092.77830016328,259427.87373434173,513454,4,6830,303073,0
109324,Substation,27,West,Schneider,162.52076845402001,86.96576696401863,9.39974850014782,-0.16132047753599885,72.66644456416574,71.93390762923563,52.15437592795418,11.28845810683718,111,4,43.25494948554236,4,78.00145813203957,3,15.9276795497769,29.38342894134621,47.52920784652046,19.732926269081663,36.98230040178237,24092,739069.6652971302,295624.14831164887,753168,3,3908,717907,0
109325,Transmission Line,10,West,Hitachi,120.37702204728335,72.59204251883624,11.397451125206068,-0.19188415397559863,74.91544718137881,57.836276939654795,29.634523647750434,17.116394336285637,147,3,65.49984196769789,3,87.95727018219252,5,20.524545971753646,39.8461437509215,111.07514001676827,19.09329070314943,41.77264761643281,68405,20609.731665644784,16486.048151857336,270166,34,4227,941644,1
109326,Transmission Line,25,South,Schneider,62.592168873611975,85.76733884322286,10.43423719382021,-0.14426707856145968,69.33430083555152,85.36695383193234,85.77270452090492,8.327133096584582,67,5,10.375805011324434,2,7.519194194588451,5,28.656592637110066,32.30322751392866,26.81369365226344,20.52599216428141,77.32213626158409,92930,209908.99695260276,289300.49730916315,102221,20,9895,186704,0
109327,Circuit Breaker,13,North,Hitachi,39.06370718292727,70.64770872839708,13.783665855175116,0.13401211327551119,80.63136851717007,98.41044037594793,85.38838439469697,15.402392153054503,42,4,57.29979886766877,1,54.48792326384478,6,35.181820907749724,86.30519440478739,28.746392950623726,49.47278836691737,4.615217406003424,52371,83344.12234655375,326897.0585865175,514512,12,3759,101108,0
109328,Substation,16,East,Hitachi,63.010731922102075,38.20706448307015,3.5689007294222987,0.315651961107344,58.882930818092284,95.70492108611973,10.309864706353789,5.383903142446787,103,3,12.67735225667056,2,32.446035970565404,5,48.10194112041364,30.603565967876616,104.04190080182777,43.93936182153996,99.31523724709515,78453,284863.8710765629,258209.01976587618,890046,30,6615,335694,1
109329,Switchgear,34,Central,Siemens,77.35257080765055,85.21980609300753,1.5201143164563584,-0.0639985841741205,56.966050997729745,92.83259849651138,99.65700445482959,6.927170172871073,7,2,97.41198668380777,2,60.26714495997023,8,45.61611597734225,32.83413678868349,28.73074683367307,44.99588495948052,30.258490995757825,2287,230036.60732075293,72465.78165930012,146865,2,9485,139414,0
109330,Transformer,37,Central,GE,102.378439957103,78.5080474709244,1.0776037332971633,-0.18326079690455058,71.60649827897922,70.58030819667478,67.60271138670869,19.65976150475289,66,4,46.85990288586813,1,102.37291275015046,4,43.71800448099853,52.89777785178602,119.0967884855144,23.21234164310972,7.856045115759236,72865,500320.6941992838,332585.3676049771,488259,41,3348,382630,0
109331,Switchgear,22,South,ABB,109.7009055644208,84.37400317822856,13.276289826210482,-0.4041324266795463,67.78910506273478,,11.35009627111636,17.68122812020279,87,1,85.39581840249468,0,40.14375952655418,11,33.16694236490223,22.07840701233531,87.16852126768823,9.715800979389433,58.54800442777665,93965,4381.330174505895,425892.55162660417,783087,37,3110,152162,1
109332,Transformer,17,Central,Siemens,49.62836582449584,36.754451911304926,7.853041405576516,0.21071588002449015,68.1854673361891,96.29325784400338,39.018359570934244,8.372798858599591,167,4,54.00589459423174,3,8.446515509453969,3,20.495190623185806,74.39750495202748,17.472385795906774,28.5285080993123,63.78040736834472,87043,266220.17362690397,216326.8576128141,776952,16,1445,674113,1
109333,Substation,23,Central,Hitachi,112.66544698637277,78.28152714450492,2.7255931105853417,-0.048095246655874474,50.249895543283074,57.99376479949905,61.67668856010089,11.421423067342706,121,2,45.47741494569713,1,29.102903082085085,5,24.00092253825139,34.39902916701325,115.06219486943925,43.41298460106105,24.175368991277047,35282,130984.96211175683,290317.69532540924,172243,37,7314,322649,0
109334,Circuit Breaker,36,West,Hitachi,97.6042515337557,84.2573462105882,10.68775056259294,0.126159033054582,91.29520321538793,13.376687432478906,53.734253064855686,11.588179728870362,124,4,63.19407119595791,1,66.65309245225555,9,25.813057147397387,77.30151828197745,87.83161529683566,72.91747183118875,32.82572004141869,96971,650993.1671013687,168158.86283600618,542540,48,8874,574951,0
109335,TRANSFORMER,9,West,ABB,96.88435019192943,55.88294250959074,10.733120362633564,0.4606029663658735,69.2445109409331,61.450391514212434,21.23470733148355,7.9212968582548715,138,3,95.40065724810212,1,21.585089706558215,4,25.691732521158425,46.225803736926835,2.6139285851331318,27.01226942470062,55.85709362126487,97680,61572.24188319691,437120.9789493007,611211,14,4786,468290,1
109336,Transformer,2,Central,Schneider,96.53698724848255,96.67297107601313,1.215687613041292,-0.5130458296806841,35.258400150455984,53.19402222215339,93.55467364687277,12.478651097413987,5,4,79.04492810519326,0,72.8520256333035,2,36.704641907664346,55.854815492119194,39.71031625272262,3.568185699862292,59.767228610633275,48844,399831.8047171172,300074.13654331706,998963,14,6706,141343,0
109337,Substation,32,North,ABB,133.43047870485915,77.42670398569814,7.250083334503255,-0.10359499028219116,72.9058559367461,9.49764315519629,6.9254025987202645,14.294398911856057,100,3,84.63264089704438,0,56.724451446390916,8,33.71502292478984,49.21163940419219,64.30210471335036,33.26319279865555,63.568542009649065,12801,4871.814850179735,305466.795259519,332073,7,7216,155944,1
109338,Circuit Breaker,22,Central,Hitachi,183.9693690741637,34.148632177018555,11.75286821691175,0.5691178884193965,88.40493562317567,,5.348035709396726,12.056495697711277,4,1,39.344099555135216,0,71.14827585795881,5,46.97889142850897,54.91536803672432,24.65627309358218,109.43857937015471,2.8224877266255,10839,628280.4296612543,236508.84477592437,750812,27,7671,484524,0
109339,Circuit Breaker,13,West,Siemens,133.61778534099076,76.75773580995707,10.226565002522488,-0.18915772671523828,52.8189993637305,53.161991331742065,27.609705983603405,19.648329730293202,94,2,42.65911837439494,0,30.085320323528848,10,38.379550880847376,21.41088759363681,0.7269172650805977,28.566568202092558,11.589102853720835,98056,915868.0884016644,288324.49321230786,946679,18,1948,738040,0
109340,Transmission Line,8,South,Schneider,250.51040984806366,31.00904671920415,5.761083628831353,0.06880437416335504,78.05986550845626,74.18074200322708,69.7171981896403,5.267001280827581,158,5,,2,32.578405102236516,3,47.59207577759063,56.98116593989026,55.114747394867614,10.429983983095813,99.38872457658188,75597,80634.67732146078,105052.20586455472,214621,49,4344,666326,0
109341,Substation,1,South,Hitachi,115.81443786853825,41.60643646092696,9.3399136396071,-0.43495107699513375,63.91668569816883,34.362198196275365,51.925441930845594,13.20254253211019,70,5,,2,104.9924748341987,6,14.996283308557175,46.17590670901251,76.3619266887972,10.78998177907034,60.98092128095941,43864,736129.2769879398,280470.64650298137,897975,42,7089,800529,0
109342,Circuit Breaker,17,South,GE,102.686512263122,57.07720188344095,11.570036359808498,0.11283188466487457,76.56073456129775,82.22470195630848,99.54184640701867,9.150661137360919,162,3,64.24934000494102,4,102.88705006126101,6,16.645714976001553,29.001166948164887,48.47087447217709,15.923755032561331,51.4283133447144,69996,275824.77247173333,276821.3797562429,938600,33,5767,443941,0
109343,Switchgear,12,West,Hitachi,85.6504411611237,53.098966610868644,9.583427159229542,-0.26901090270010525,71.69165691439011,90.5951995305745,43.29128290221824,3.701823192378033,24,3,47.77493637891094,0,118.87751768056302,1,46.8829101013483,31.731254596777152,44.531660774589504,19.368897925033664,66.13205011319671,60135,141640.1411524356,196764.19677847318,972683,30,3385,188795,0
109344,Circuit Breaker,4,West,Schneider,175.6891599506903,80.47901769386084,7.1492452429403555,0.039158757488596076,72.11123244372365,23.84794572979967,55.21246119299158,4.814220175862394,45,4,55.27142651303216,2,95.9742033427932,3,19.76708361643034,56.06515126157112,47.11133661381878,15.605931593633386,90.52092798825281,78972,534926.3712628903,92793.10563969135,905801,33,4274,295672,0
109345,Circuit Breaker,13,East,Hitachi,63.54738635665878,51.036277736340644,5.395451536887361,-0.010120481683025854,76.04045591996437,67.88821063190595,29.407330724579516,6.999725995959876,135,3,78.6221784181342,0,86.39234343851541,7,13.891296558992345,83.67854311199402,49.515322120652556,53.984678086917754,27.364338224907602,8803,140581.1385695922,52184.19900722016,697838,36,5996,210955,0
109346,Substation,31,North,Schneider,169.9519133566099,84.51255893633152,11.928119812026733,0.03375984050404466,83.64394531059381,5.336615585770444,37.86144196023735,10.580993219423478,100,2,9.641071287667058,1,51.463106504815755,7,38.14710901309486,80.59601621149517,1.7183117345613352,11.140412214825078,23.486809094748175,96171,380441.92543427635,150929.89205957574,915288,42,4913,509882,1
109347,Switchgear,7,South,Schneider,63.98613487514144,49.231881189173784,4.699283637818846,-0.18790850402044035,66.38701557981008,6.3818743212288425,24.406015791310665,4.093030851412276,98,3,29.62623503336075,0,4.1397809836772845,5,13.855780932479082,72.81823757237565,73.13380497227818,27.108567680401265,59.48825176419348,99842,535930.903134713,131491.81948194755,766456,18,9074,333177,1
109348,Circuit Breaker,23,North,ABB,104.89943696414103,68.59708243232407,10.58642778950055,-0.2594336395392115,58.76808528100981,55.99102227117482,89.62193876587672,1.3744505915311356,109,3,94.73948801526643,2,60.89882940067689,2,36.649831379085,70.41886442029134,33.39548502955884,6.492903848043443,18.67681131519905,82988,526643.1949284611,49099.2134099969,307433,41,7827,510406,0
109349,Transmission Line,24,North,Schneider,117.25612739718194,74.36627067954728,10.489459037891582,0.46856623380758106,62.76295561052473,16.043813046317023,19.49761171677771,14.393802222274877,165,5,49.63188014761003,3,20.470448124959617,6,44.065773690340976,78.71636173052234,23.630465566519653,23.99359019043871,63.28182436070643,46267,744912.3299721587,371989.1748544743,329254,12,2406,266731,1
109350,Switchgear,5,Central,GE,65.7239635369199,95.65802535564109,7.878568633605262,0.3781879216912528,57.963664094473245,8.448703255612733,10.499275319466161,6.670104721116099,30,5,26.25497257968371,3,33.48881878927996,1,12.255399379810129,69.27268707896113,94.29400942198511,14.411892568830979,10.855648281605601,79034,756736.8677971818,63820.51502579355,869509,16,8076,928339,1
109351,Switchgear,5,North,GE,104.26187341347648,31.99795182054003,11.41157643399914,-0.2788709791088607,58.268585375441596,28.38800451181166,21.552912227004462,10.61888221713173,24,1,22.49043984067477,7,54.09101418666574,6,45.263511283312326,44.68311354220381,64.19289912661195,76.19799635197835,78.22545409523013,24357,151332.02364537428,257555.23751645777,632257,49,6509,723809,1
109352,Transmission Line,17,South,Hitachi,124.45222199470471,51.68852709395833,12.48869323028166,-0.023135727636578316,66.23727512416238,90.69211841737047,3.844318206966635,1.9974988437071484,105,5,41.36278238666695,3,22.951761083787975,7,24.72274919421622,72.3273591904156,67.72241078822591,70.47675898889173,77.04929784366668,9419,378546.15302246285,56789.43613295007,882769,6,7533,463668,1
109353,Substation,30,South,Siemens,60.99385114485054,44.20979458886348,1.249115208173392,-0.05267737565623488,63.45702449651948,66.29309821424172,48.202201030941694,15.144750192612324,43,5,10.660003380734773,2,82.47218339056417,3,12.094283159349688,31.099169884512598,63.88212890486662,20.242713560870172,28.032050348867955,47380,269624.099890096,191607.32540973157,223423,21,7996,847355,0
109354,Transformer,9,East,GE,61.87681417141366,78.4373912639284,8.245040955513296,-0.8504367675082902,86.77218718263399,,66.74766177491631,13.489510085364175,12,5,28.26855014427746,1,111.21533810570955,3,49.896903047207005,64.12280074367648,113.84958026594363,23.233935262891308,92.30911209849076,14178,534354.6608628737,90469.67303332304,883934,45,6141,757625,1
109355,Substation,6,South,Siemens,232.27783531056136,62.8860911168534,3.486430226587458,0.4710184461689304,89.90820291566807,,88.46347955198853,1.692179020001836,47,5,48.67632061763438,0,47.80460975583219,3,45.80816901216346,83.62222130184081,18.87167915661358,102.0392712522444,15.1921953015962,58537,163942.0932976176,63821.58876663202,149244,38,6497,804627,0
109356,Circuit Breaker,25,North,Siemens,132.34345110974112,67.59432697536964,11.930050038331302,0.8718472386164208,42.05597805589129,10.716860049522115,85.7547206347406,11.930003318343854,46,2,,5,148.88811608944224,5,25.951177254825662,46.96837190144844,24.44884536721968,27.929703748368045,44.214781287110995,999,15531.470445064675,349323.9272411551,616876,23,9478,194998,0
109357,Substation,19,Central,Siemens,132.79195073698315,35.59539233797313,6.558509719407318,0.4083423537953315,63.43904709310749,9.536832399539442,9.382133387214564,19.80328329322776,19,2,36.698125720399254,2,21.918718255259762,4,35.870817593711564,69.57934195355296,17.12783082282246,19.146674028392894,36.87642196446554,16762,910709.0449833723,379594.69641683815,502041,18,7621,912353,1
109358,Transmission Line,16,North,Hitachi,75.27125430493308,69.39040232215626,13.119270834997012,-0.0038267249816160967,81.19207393650996,65.95305902981379,64.32065249885713,13.83680837279053,3,5,60.95551306964201,6,66.94154391429906,4,19.65509901998411,23.107426228099648,15.435080769101766,17.512800864231785,37.570557531029024,95980,248214.74840247064,488877.38376638805,763028,6,5867,643726,1
109359,Switchgear,21,South,Siemens,111.33609203080177,51.07075439212538,9.652634215667472,0.39352123968037095,95.38864753302761,12.150251834191916,40.41316499778361,17.26667863801705,114,1,38.32783935373223,2,43.10120103996181,6,31.598590118176478,32.312355238005246,84.76141794194308,18.83345947427255,42.88084437991553,7515,286338.4190671489,461331.08632981847,750460,36,7865,318358,1
109360,Substation,2,West,Schneider,98.69754815749394,84.18003080511775,1.707654115677848,0.05319748818402068,77.25117997928656,62.92740541580103,72.28794435390023,11.58642772967074,76,5,98.3760922710794,3,88.3903839415968,2,19.91481933334127,28.35525505847628,69.08874690766123,24.48682149620445,23.327340205986847,82844,844727.5655754644,430049.60704918194,304444,14,9071,949007,0
109361,Transmission Line,10,North,ABB,58.05037427877447,55.41011947123164,3.756467329335364,0.09412682986907085,79.14272052107131,41.24515173222824,12.669177406570132,12.136153898824272,118,4,38.63793568813561,1,85.04365016099278,5,37.40134829835333,94.55324387619062,49.86219757451886,11.078199012837777,10.287470230994177,74482,193348.54924769353,439177.23270854086,156209,36,1853,382987,1
109362,TRANSFORMER,16,East,Schneider,281.3946651787267,32.58587872883716,6.032376288221755,0.20023210235069472,75.52573005242249,6.023443366317094,10.436208955187299,8.115601710254534,139,1,13.494592173277987,0,72.9940859194516,4,40.42112144240619,54.11138156688387,117.53321114603256,35.353359138369264,19.237168903907666,13470,553725.3920710048,36464.51821840591,816701,41,4767,602087,1
109363,Switchgear,37,East,Schneider,117.64852961431727,34.51970212088693,5.803657625669784,-0.2954685273250852,52.10062733708368,75.50809840947454,21.858798845913753,7.3403317834169,49,1,,2,26.467334343530673,5,28.2747174373853,65.33637364216253,3.762164585305876,21.12621201214349,60.381123069681195,57260,547858.6138590636,186894.971310615,916899,45,9338,864722,0
109364,Substation,15,South,Hitachi,114.4067462249148,51.44781125258455,5.951984511171473,0.2863730781372606,65.67364319764009,55.77013939386223,26.793432272130126,1.5944869727982813,25,2,68.36327722331752,0,28.401929642049897,6,49.23597100924565,54.96310255607754,46.786866513814175,0.7930509458356352,1.3352564341164608,30322,653021.6207169648,296175.6009307083,343486,28,1684,279118,0
109365,Circuit Breaker,13,East,GE,118.85436331580868,52.89425417193391,13.551368049378569,0.45903538220035633,57.13365219097478,51.45076519823899,31.25310317343992,10.467396070463195,129,5,50.31960201283706,4,136.623840210136,6,41.46942185959524,75.20844975564572,75.79271085760085,18.076316705019067,25.59900115923578,92359,603328.9395143201,208517.26184765957,956318,48,4727,456670,1
109366,Transmission Line,13,West,GE,60.09965614803604,77.85513675886867,6.897719016536526,-0.05424493238632959,50.70742771210843,75.13576326298642,36.42356485551878,11.845298747816141,136,8,37.99788574284474,3,67.95103620358624,7,39.348717658524876,27.07187620354876,59.92954446130574,1.7249717052550066,99.30482725489115,85018,757153.3914799545,201767.336484513,452284,7,8327,755316,1
109367,Transformer,32,Central,GE,276.5715095411122,50.521037510511846,1.36799172575919,0.5175997955623847,58.01567171930279,82.17621053349103,90.53965066428327,13.421855005646997,57,2,61.23243023531016,2,37.46536472243035,8,24.864171179030407,66.3178872099941,20.110973408396937,13.580834844811708,91.66361613125353,32696,109223.81467856522,226502.7229170889,922256,43,3659,132367,0
109368,Transmission Line,8,South,Siemens,76.60609887439425,83.75354754881798,4.599109843345363,0.3225295092889342,90.23893665347258,,98.2694850524393,0.36262265780071745,123,2,,2,103.08578188959615,7,10.54071826455342,42.293438650412895,113.24918749116111,20.869944057109553,97.85074532767001,74748,458196.33711258706,21931.920477611555,527694,23,2727,999213,1
109369,Circuit Breaker,18,West,GE,76.75114961069418,68.7743533054064,6.61539088277964,-0.24140925349972203,53.94373363550236,23.08270739980425,36.271940357320695,2.6131634660318936,68,4,50.148212458985064,1,78.63553862677742,5,12.973639144268097,89.68182376188143,107.25713909381466,68.5782888313436,34.38422794170477,5644,306041.4925816803,344087.39317284257,786032,19,1906,291180,0
109370,Switchgear,36,Central,Schneider,119.945557979678,51.32091366565254,5.218514381188828,0.015570349519746899,80.44361207360747,22.228379227983087,17.214719274195733,11.458610159611013,148,2,60.49447000246513,3,86.53214156985747,4,30.937829242205584,71.73844147954199,4.736160828150835,9.375571862037804,57.48392732052141,33662,367135.7728252127,401067.4907366733,973848,40,6865,193914,0
109371,Switchgear,26,East,Siemens,75.02909197522185,47.931047600740555,3.580038468106702,-0.2156616119048632,69.96347150141361,,25.3888438216515,13.531455464821365,40,2,30.864648183339625,2,9.71944941281791,9,48.273231810680684,97.99848715970053,23.64973499932663,5.347209065592439,50.83933696468935,52914,342430.07898425753,213688.0488504867,295036,13,1468,425718,0
109372,Circuit Breaker,10,West,Siemens,93.90861205676104,52.64824995195421,6.293597437232079,0.15881862374099529,68.83668372296627,67.71206849924049,68.93688020552446,11.01090490400608,15,4,,0,33.179944728245786,4,24.840352985698555,30.420350469758084,46.42216665408231,71.92448996763672,85.84588660255471,72103,903593.4444061783,87131.92500236937,565399,26,8729,371685,0
109373,Switchgear,31,North,Hitachi,108.61016750847627,51.73499723918832,13.35790267671069,-0.14510604226269694,88.53269312365204,14.189328301081206,90.43293042226748,2.159064802714481,79,3,1.560709647615155,1,49.906417119572794,5,18.99010675795779,29.346709794903603,1.2500375305984246,9.523379472910829,5.962291959965437,4340,590896.5363519061,151498.70987241392,951998,38,8829,602038,0
109374,Transmission Line,33,South,ABB,106.74774618426865,71.30467149860738,6.269364968466696,0.25959647525804425,79.04868255620626,29.373951024867583,82.45464417134025,11.764307138857033,12,5,46.98595116603278,7,23.39199893475664,7,30.116917787992108,58.30776144282833,44.99812588021112,15.670704260218029,60.301273816481405,88537,635460.1302024971,274086.8467470053,105186,1,6454,314322,0
109375,Transformer,29,West,GE,88.75993263099771,84.88507257118358,5.348702457657594,-0.03573296779752884,62.36662978588239,82.83947766715907,98.3382355629601,15.998152411807746,141,1,60.71964303220856,4,116.30561462615734,10,36.05527995568987,91.65457413706592,102.18100046614913,25.39350525275148,89.7709087661496,24434,874326.6983848604,8439.0485741892,193951,4,9973,317215,0
109376,Switchgear,5,East,GE,61.41325675110029,45.59470447629545,6.309958652799113,0.192193884035163,82.82188371208002,91.66762479075751,13.962110340035494,13.968290070255424,0,6,43.93385742715659,2,114.53227072387588,3,42.81488874117452,20.490561150157973,4.908377667003729,56.94612511948674,59.21994274762725,27287,162045.01759763111,102663.38541898345,724995,33,2236,348916,0
109377,Substation,13,South,Hitachi,139.7022475361183,84.91165673132775,10.07047644282401,0.44735329259006357,54.931201279005705,12.735688895753627,85.3503918027566,2.319201642406543,121,1,21.313017690999224,3,55.88829042419281,3,33.78428689625902,52.30905963268672,43.5964409808795,9.294875216547624,62.28596633008191,36798,223877.6671115151,101167.58448864838,144117,5,4344,654232,0
109378,Transformer,1,South,ABB,166.9607056768383,32.555522127200625,0.13500273238825244,-0.5975151967506589,42.721812912968375,44.22185652509894,60.0354009947829,16.912480512523715,110,2,95.1134572369611,1,54.42743397849084,8,29.127544286007478,92.76231184848011,105.10567621380744,4.929938713905108,50.43788221263109,69229,709246.4887872578,242986.95521446274,163233,11,4741,180477,0
109379,Transformer,23,North,Schneider,63.157658007770046,52.07256472011926,6.067185224688067,-0.01693996844478313,57.198320222374704,84.07998298561307,49.61100565188489,1.425845861792061,137,3,59.23926715375766,0,26.49871150412718,5,31.500564410160123,97.71677729362138,104.74300626304927,17.61419240805096,62.24470691893526,23979,466607.0752494949,18739.119613628285,653646,38,9152,513230,0
109380,Transformer,3,Central,Schneider,157.372748508451,54.28561748960564,6.642579571861902,0.11373641202172828,91.30436850639177,98.33039950324418,60.30748943297349,3.7654291433121867,168,2,12.967804586400067,2,47.034152798357916,2,22.887028152510172,36.39207288253595,89.07945392191432,25.565383272324343,95.50201211301383,86283,269156.83047733293,351136.69434888806,231421,27,6999,856854,0
109381,Circuit Breaker,3,Central,ABB,68.15483171725471,33.05432539301964,10.583053770330723,0.045153270560823904,68.26965724296521,84.14999994062725,69.90450221882372,8.359863698692306,94,6,4.231661112839746,5,24.186051599741177,3,27.14158449025704,28.81589283385705,3.2434513108071616,6.707931660016117,7.489026278491573,72597,729897.5169542058,386301.2743807684,768347,12,3871,260717,0
109382,Substation,7,East,Schneider,120.89970853843431,67.82561685054243,14.37639451814804,0.41264110736276743,84.62747340158371,10.749008813623606,41.0361593618297,15.22911161987674,128,4,49.168150955302735,3,99.44646165841853,5,19.499854204583173,79.94319391513766,29.391246393539806,11.301809376436742,67.49392488702128,91257,914625.9517986045,460685.7953898318,333714,33,6979,255107,0
109383,Circuit Breaker,36,North,ABB,111.73459282004715,33.74503510665635,4.368335796909523,-0.26803734987750333,58.68872382721561,96.92354212052548,19.20106498257016,12.354825579414987,43,4,33.230309424385574,2,50.91830940695611,4,12.122833022509575,48.266518015611844,91.8504068089044,4.550740251583308,86.3084601465196,18836,492253.1336851097,475046.249511303,674392,21,2991,302245,1
109384,Switchgear,35,West,Hitachi,138.74335159358384,75.60650210885356,1.1777575602758787,0.0779662990567118,56.45866195248304,31.54630401652796,91.45367032098576,18.684788585670326,174,3,62.03432709467517,0,42.86758008124192,5,42.00650712764788,66.90004985056053,52.50575428400913,134.786566751482,85.93507532745619,20000,345500.6275953305,113941.00629540444,967919,16,4415,647924,0
109385,Transformer,15,South,Schneider,50.92326700401416,75.82578028128088,11.984372051589858,0.4505481157854318,65.32451974835388,62.82884700716118,78.5171597838117,3.020998851704435,156,5,29.998475920795144,2,113.62565566386621,7,36.46535674156999,72.34342138887612,20.458225008858356,28.09260885067501,7.20518070359174,42548,750667.1996964714,136740.23996061296,412968,28,1562,694237,1
109386,Transmission Line,3,North,GE,111.27583642701524,42.58799975068318,6.84652779902215,0.13573382174587495,76.33130432316474,20.252567762162542,0.7775637440972871,6.9503146011591,116,1,82.32316504075335,3,29.498913222196748,3,12.018974904077897,91.26503191500245,95.96843714482833,14.158213708944517,2.0232354388895923,93642,988527.1080694479,398078.15516343975,605479,25,1098,829215,1
109387,Transmission Line,29,West,Siemens,81.54296401668809,35.61581835461568,4.908421063457212,-0.1824221607612044,102.13696135992613,72.3808278342692,75.12132968758183,19.357573309547217,110,3,88.70176347703061,1,55.41089860524225,4,34.69520748778345,26.290562741954595,43.287249657307704,73.15008832369509,53.338487022018,1330,943862.2457669403,473265.56272596814,499486,17,6328,569685,0
109388,Substation,30,Central,Schneider,142.2023057132246,36.10224855177116,6.3652499297621095,-0.18066719109788362,82.29874902350983,59.281954674741414,21.310542244209174,14.4902761742731,62,4,65.39453057505553,1,66.31232132569663,6,45.94914343513014,77.12319282756653,42.89841743857654,61.38015860905063,96.17434029927398,83497,527274.5985666007,234039.9350653597,455065,40,5066,802173,0
109389,Circuit Breaker,39,North,Siemens,121.65615875805548,48.67280974518772,10.384557304208249,0.022117506594395205,76.53421150945296,23.19690022461074,47.36736761219007,11.262677196129765,112,2,88.38435092628565,0,31.724782673430383,5,27.001080906258483,26.760323778424507,35.98668168678218,7.566430149159191,13.037508513419095,79637,527251.5587630449,380802.60465338355,530819,34,2105,462006,1
109390,Substation,18,East,Siemens,110.09305215314154,84.94441737880562,0.7238665425946467,-0.16076429628289685,75.05161865852152,47.563639730008276,60.070741484290565,10.53544609527237,5,3,,3,40.961627806950595,4,38.7655693391522,51.23102701974565,97.6253197555639,12.522607346528442,93.61824897274042,1500,574019.0555741179,104485.21617662426,243349,12,9342,547046,1
109391,Switchgear,11,West,GE,68.87518674385595,70.63866142153452,9.43444998268713,-0.16976320482796775,59.55400863739968,60.35134832731552,35.7415813570982,5.790188218708194,5,7,67.41055216422271,4,60.65025863721903,2,42.68974864239203,32.61364515845428,12.140964117685403,35.79540334381029,43.1173265780074,79888,603513.3051220106,414640.57539597043,432113,18,9684,732763,0
109392,Switchgear,38,West,Schneider,124.35248553294397,71.40381166428358,7.37987639870009,-0.24453523311777448,75.11575532351682,,38.52940375017771,16.970540187643696,85,2,95.32136846283372,1,38.10307784825,5,49.024551326018766,31.68063824339642,10.666630838313157,5.940308044705558,78.55209102516358,98745,483248.9793617037,276385.35373463196,151486,27,4187,410273,1
109393,Transmission Line,1,Central,Siemens,67.93790502929393,64.29447263796057,8.998275014098688,-0.2948974232554207,82.97443667903,54.12186465645254,96.74113457920429,4.5301037224793905,113,4,27.10114229540974,4,19.51197830772437,5,13.14787385414272,55.0870269612038,20.065867146410447,33.93085866053769,50.55044465628307,90097,391423.90967677056,40208.42699213745,718336,29,7955,487538,0
109394,Switchgear,29,East,Schneider,48.75576038061056,72.34889597501495,8.357607615677512,-0.21755469456286228,69.54206379733927,27.067167409368242,94.42050067435893,16.773346481087607,20,3,67.3295328877011,4,78.8289616102827,9,39.18294710840425,27.964681432489648,88.97269064075836,15.359721611824275,40.35932670454396,85342,398087.6646251026,259527.4664184643,985335,15,2740,970636,0
109395,Switchgear,10,West,ABB,71.90874407359584,96.70214057878,2.212670892483021,-0.013767673044241393,97.75115314269368,19.002903540634154,93.04969915686884,4.152174931348811,108,2,72.38300914387182,2,64.00787843924763,4,17.232654829322918,56.42369084359679,21.193898195171656,31.55128895399463,41.7942151781615,17230,173019.8243085892,86319.72071214284,391316,42,1223,998243,1
109396,Substation,28,South,Siemens,75.33657105970929,89.99458783066567,8.615741573018674,0.2990802326946679,76.23858742063894,30.039874359534146,99.90358142708924,6.633653376616677,71,2,92.55357204946796,1,26.625989814871996,6,43.47257304512538,99.15062430380604,111.8376869113575,3.570562439568654,95.14555319720102,39691,74996.14690133074,432423.5805561167,749168,41,8788,977166,1
109397,Switchgear,31,East,Siemens,81.63894046964641,32.50959289375318,14.67392577494476,-0.04840491039505575,43.045304572596436,50.89826111739075,90.64403088783236,10.544734795666004,79,6,85.56034731377163,2,20.949111447546706,4,41.88089144204054,31.66767492620762,15.000374882217962,33.386196639236985,72.45263421207223,5453,791678.8876120074,298825.890554296,811382,7,1801,822783,0
109398,Circuit Breaker,19,Central,Siemens,98.9089801576119,56.51621344494415,1.784986933296967,0.1061073450671659,47.02885820313365,86.11442642052177,85.85036566752345,16.715388457255138,69,3,98.50530631674694,4,75.35754943869651,3,26.179910410393262,50.31493740622626,88.85611368514577,51.08794674540155,27.071946706836812,79401,804646.7054501859,133237.47750999505,782898,12,8884,441288,0
