F1,F2,F3,F4,F5,Label
-10.2397281176984,8.914311209185565,6.328505507814116,-5.329051840032561,-5.840665167822488,2
-3.4647380636531757,7.407839807940749,4.843342472095324,1.2168189386564285,-8.301880900748944,0
-5.069988302217332,-4.820887441671864,-0.15863770600406257,-1.9567609212011772,-2.800979102868344,3
-10.257382852743868,10.438101730635962,6.043237276271571,-3.9272080728875407,-5.685574784518718,2
-2.581207744633084,10.017819026090345,5.001514861275735,1.3280499293356076,-6.518231585642856,0
-2.4406346482467227,7.951982414472217,5.113471266863283,1.0537454497069287,-5.32969278613373,0
-6.379192405651565,-9.815883001434562,7.422855220927929,2.7736873582359647,2.492046274799537,1
-2.422150554814579,8.715278777732454,4.731639612763604,-0.0143992306601608,-7.099299078988782,0
-10.570797507622261,9.17356389324286,7.198904915032988,-6.721562241298113,-6.258125149712027,2
-11.144892012743702,8.970081882273973,8.149612606642746,-4.902996044320984,-6.712152790265847,2
-8.862197325677654,-4.201159362689356,1.5960882676433283,0.5972478270629087,-5.404966790491578,3
-6.296181407949983,-9.19761984742307,7.9141777461910126,3.1310038154470834,4.981933737118273,1
-6.9356942641864014,-8.55835913031619,6.198033868200326,4.468052214481002,4.290672737896136,1
-9.50967492376786,7.399996358707778,7.565180490710917,-5.406729310536484,-5.365490545998336,2
-9.253260286425931,-3.4785953366515776,1.3990634737309526,-3.7240320626995236,-5.185147900749099,3
-12.48456549227764,11.486571748020614,6.509263187853262,-4.64503496969696,-7.403406582983519,2
-6.0076522649958015,-8.18812657867735,7.22434705171932,3.8689372309118415,3.0913667895947565,1
-8.239965734255867,-8.09207419060879,7.969007096639778,4.185554958169636,3.853673320967908,1
-3.002198557711583,8.42492137125411,5.489480933249126,2.3301851699057794,-7.572536786411924,0
-5.203672281000664,-8.511400382871848,7.104422386689839,2.851705816047665,1.9503162469130237,1
-5.955475910363178,-8.778697386715836,6.676586137793129,2.7205235484777655,4.554936941342659,1
-7.047227673592801,-8.691614070202688,8.53003188200706,1.2053645638769397,4.53012486479381,1
-3.4741210836328547,9.70033758819676,5.698303323077689,0.21443019751761772,-8.062885703817045,0
-6.765881944613907,-8.688025995174133,6.959910703284847,1.9653546111431082,4.469253324812968,1
-7.3302952421196155,-3.61336324098978,1.2612089110294475,-0.1341664032733776,-4.275571272519114,3
-2.5594357325018873,8.775338081331912,3.7323151741865033,1.3963983533723994,-6.124235965325514,0
-5.470762153090367,-6.53942963301676,6.960684355059044,1.576797713463404,5.61483603303861,1
-6.553976571033829,-10.089441333021313,8.247549934705605,1.8373980984211866,3.6387285354018695,1
-6.693342828798868,-9.593710688989333,6.712005112506755,0.6156391380159534,3.2382183098100046,1
-6.3030374660954065,-9.041373142679003,7.694668788870012,1.418315048148355,4.248041343393809,1
-3.3346948198452617,8.692900286545328,5.052810290503726,1.4094451311367573,-7.701847586717702,0
-6.770714798671054,-8.11256113273732,7.804532147235417,2.246184259143307,3.370977100475597,1
-8.16053894577223,-7.0835335746516455,5.241593507614981,3.7187566031542136,4.372469023123528,1
-6.672421906112835,-8.566748919440636,6.046774339678394,0.9412436944559133,5.214604409253813,1
-6.919664747132602,-8.156827059263385,7.351841291629165,2.0520563743599207,5.099735361896906,1
-7.8951006116279805,-3.0320453636620863,0.41729143563195525,-1.5415795407483108,-0.9823096281943005,3
-7.287032382280676,-3.4915560752157844,2.557653551887902,-2.4286325414119583,-4.1511977393664035,3
-7.422308880374169,-2.5042227610629757,0.39654050036049554,-1.3422500042128376,-3.467202772782604,3
-4.559658206261579,-2.2538959262613756,0.03803237605848542,-1.9633116875194658,-3.7066429399641376,3
-1.5540553025515118,8.028560081862778,5.143925351745946,1.4429120655682912,-7.6725000234136145,0
-6.867873248045372,-3.1070973425281005,0.8624159460460978,0.47708404963743734,-4.398883178411014,3
-9.613864185075396,10.57092606249925,7.192452970602868,-6.123832118520583,-5.591801945209643,2
-9.961143266175718,11.125160894473291,6.249216630393834,-5.528533060682591,-5.430909823984898,2
-5.954809409029137,-3.9444179544942237,1.6211788834169254,-1.4124933507461714,-5.948449664246043,3
-1.0292534841627243,9.091654435845939,3.7785946348998376,3.4962937612103895,-6.340717147466611,0
-10.076221522229654,11.55550525650539,6.043137893005097,-5.01112241442517,-6.0642080754514955,2
-8.215453951986047,-8.458129905630047,7.934108660782527,2.5820906827952155,5.24223228147553,1
-6.469358317559015,-2.9622805936063066,2.1074068906334027,-0.04618517357363783,-2.5354526666677684,3
-10.26180073832782,9.677191205463687,5.813505762748679,-3.6080686586610886,-7.5510990748875,2
-3.5768180524353443,8.871906643177027,4.760174467940001,2.487608517999481,-6.1680123130623805,0
-1.2422864738661274,8.306616662579541,5.08369826437433,2.7478037373700688,-7.806557662729353,0
-11.25689418796154,9.797420165845166,7.296048755711177,-6.236404248733851,-4.789513892567955,2
-2.1674416472755906,10.890456967414208,5.5903026744141515,1.3962660282783288,-7.778041862499628,0
-9.576996236217518,-8.892622623153823,7.092588385290025,2.718506599677594,6.010407650866254,1
-6.415015375560018,-5.419875514840248,1.25518459633436,-1.2786598742231818,-5.632968695504092,3
-8.754781152475026,7.40446140066843,7.022909385856008,-4.5255487939611845,-7.573141674549193,2
-5.84272267278366,-3.280433672247476,1.6048284746009804,-0.9512809702291727,-4.416674850657704,3
-10.812608350373317,9.18917378595386,5.798332361799136,-6.3337412362392,-5.774922251437378,2
-7.65389879237952,-10.082982459947427,5.544802666594425,3.518344546353359,4.8158172122749665,1
-0.971161056586781,8.97846008908837,6.204522492042107,-0.6465754201490124,-6.057724686776046,0
-8.369548262386635,9.184754172309678,8.139578952858388,-5.6045503292323655,-6.700586626976027,2
-1.2315327272643253,8.422714739362492,5.186976217398139,1.7709770315068378,-7.097308394378491,0
-10.814075777086293,7.933822163030066,6.873304634568408,-4.706119483822322,-4.679572964400119,2
-8.770543814883665,10.7884045922572,7.206663122360298,-5.742865166591097,-7.675336888208147,2
-7.5565018953352165,-7.037387323725195,7.28336496485436,0.5915251327461275,4.289555970831698,1
-1.722113019310298,10.172881707205725,3.819196517876391,2.9365458131850537,-6.466846264214772,0
-3.418585077847489,10.41708043913442,3.2380277734358205,2.5600267777410024,-4.689171565341292,0
-6.796527100229717,-3.7139954849364063,0.7784165041908995,-1.6200046008617626,-3.5887233945638863,3
-6.52924822323865,-4.0664284244627575,0.3002203522920762,-0.22732953029062064,-3.5818604737582995,3
-8.213758848428963,-4.463880048550207,0.587973533785872,-1.2012432351602849,-5.20309233696512,3
-7.2734484056033075,-8.809582933701193,8.601974778106001,2.213399302884079,4.207888104077058,1
-2.152085051541004,10.492180172939838,4.121608617954454,1.1646760810475443,-7.3813842347358065,0
-5.521101529771542,-3.1216664202570326,-1.2534033405934235,-0.05675938427953264,-5.837909184074835,3
-7.3198406515501215,-7.3913498722822775,7.520077692010278,3.0541447743328103,2.675891182883937,1
-8.231794198892281,-9.814201009613344,8.377164712106543,1.0729013460322325,6.793833620758299,1
-3.9450597742321896,10.177449880353281,4.6501118972476885,0.9916610328927811,-6.417523716888,0
-1.8470669485317035,10.600302944343674,3.4020633374012523,4.106203058596998,-8.831714990673772,0
-2.694856599716567,7.907951154192293,3.4436722121474306,2.78569550633493,-5.523387162580447,0
-3.1085902684967723,6.890390403888515,4.11412381454734,1.214037022387034,-6.729233404675062,0
-3.3250079080181885,8.937184418784218,4.981030811044746,2.249860483270751,-6.0524439421152465,0
-3.4997339481834384,8.44798839859555,4.739530201315743,1.4696940298245327,-8.430290622217402,0
-7.439031440547535,-8.461115881571489,8.889046944733044,1.9565499737911878,3.6062520292277105,1
-7.332241127536898,-4.592900111334097,1.0090364823036722,-1.1815178452180872,-3.824787096765602,3
-1.68713746305826,10.911079110852269,4.394490720225231,1.2194335195832424,-7.769141620776793,0
-9.93756781840238,9.076561992022503,8.725600799569277,-5.371282334202924,-5.933459008666918,2
-9.531296989186867,9.666789322103144,8.177321242420968,-5.245382030144853,-5.825204576808355,2
-7.947041618836833,-2.7504157863520744,-0.23946294415329195,-2.171352064172066,-3.9748479988082184,3
-8.286568824685153,10.959708239966739,6.680856965074202,-6.50663565678066,-5.9035285129188715,2
-6.476428473646841,-4.707575061809207,0.18716710300571698,-3.254714294111471,-3.9621234886662227,3
-2.5439093927579934,7.845608090578789,5.782701650743122,2.7251027166275064,-6.088595244108223,0
-10.134554562336433,9.790001048642432,5.169941247234307,-5.569857866655322,-6.378810505030983,2
-7.39615432149332,-8.742206979695027,6.861247626793661,1.58780400743186,3.8522794324522693,1
-11.281266928279337,9.299857416445136,5.660261708857519,-6.856807103650247,-6.1836065047045095,2
-6.0331568945656375,-4.666946190904429,0.06877103643921395,-0.21265391796093036,-4.062146785501397,3
-11.006675847016982,7.63738823125911,5.123196501438341,-4.490633683007295,-6.915358801750434,2
-2.31013792747928,8.414069251039527,4.70968092121812,1.5878560870789717,-6.766109845900022,0
-8.204037295573432,9.962106163292246,7.243607157673722,-4.8998022276541695,-5.604572066071222,2
-7.1848945288456765,9.3405782462063,6.849951862723403,-4.702563390426865,-5.257974722900004,2
