study_time,attendance,assignments,score,pass
5.173285644459839,82.95227050661163,1,46.429183801293156,0
4.180170052234475,60.56159157364655,3,45.351424999635356,0
6.252905006657849,93.14984156794361,0,68.05616412067545,1
1.6996117326848634,94.3046717656604,2,41.786996825316876,0
9.769553268995498,59.83267924764793,7,90.7839726306951,1
9.875896700316426,86.87130428853386,7,84.52950852075152,1
7.2834554261777065,64.32597744635615,7,63.31036636479864,1
5.824867297097083,90.13201561764649,5,61.02886322963798,1
3.78574854657695,99.86189499518014,5,58.561808537662266,1
8.324155177362538,51.50130026646964,4,78.6859094053751,1
7.162580552984913,94.86829328954659,8,71.96281718403134,1
2.463552454104022,81.1315266799329,3,45.7555358653121,0
9.198344660444583,98.66913095824106,9,90.09263590949256,1
8.402835186308522,73.25047587632139,6,74.8703034391842,1
9.548199219627316,92.36939652856869,0,69.1617155003755,1
7.531475575495239,53.11970342991386,8,73.98898052664805,1
6.520736763422109,66.7639525039148,6,64.41324390350937,1
4.76418732661557,53.3508268875605,9,63.26345245281683,1
9.39455635018612,98.76715667395354,8,93.47915472327946,1
8.794575005503674,90.84869536359184,6,73.56936375071155,1
1.4069680309557047,92.62737106229852,1,42.30576545334415,0
1.2373027704752682,96.89826157169472,5,35.19098916233635,0
4.388170301902447,54.25517430598927,9,46.867890386726955,0
8.294979977036496,69.27987962566667,3,63.672850372224296,1
9.8854851638345,53.551744452200104,2,64.97367144507085,1
2.3537520199317536,60.53965507750143,1,38.910763449816606,0
6.347176438169216,61.468288851883614,5,59.320586912659344,1
4.428017709679194,73.45536055237893,7,64.41362317398297,1
9.72922958033143,63.42810837268213,5,74.83499302053201,1
8.579070308221379,55.048905340888055,8,76.99825498842648,1
8.54495834240024,58.37455445470539,4,70.60736960597386,1
5.218238438154732,57.363778177604544,1,48.78065272944027,0
4.733375521038987,98.65383989561491,7,64.93839870180022,1
3.4606636473763563,87.96462534592368,8,57.80343139673442,1
1.507379469858344,98.3880732634781,9,53.56266643200593,1
8.782501386295479,71.98702432539542,3,63.246552277612004,1
8.316109082170698,63.918424083132834,5,70.33656331945186,1
9.997459059575176,89.91465986045932,9,93.04327198063227,1
9.969731533665149,66.31269590205734,7,86.64283090933071,1
5.998885350423647,64.96916868526742,8,65.94168321299681,1
7.9208867366245945,61.62529961039156,4,72.77393258350638,1
9.502891568941852,56.48394891121177,5,74.81008489411562,1
8.646826516096702,62.8231530508383,3,65.27005001463368,1
3.226132915688779,67.76598742369438,4,44.74894691638113,0
5.054897217790842,83.69971040728652,6,66.00523541552599,1
2.162434736363455,53.12824211097258,8,33.884609276163815,0
9.586459245328502,60.52534698326715,9,80.51365772753469,1
6.455571710057921,90.45118201458382,5,65.942329475238,1
3.0577852495311646,57.346096179188535,5,44.54770611579989,0
7.045306159652711,67.13225732612608,7,72.00264069456112,1
6.5631541641210625,93.23294609290701,3,67.29179328765188,1
4.223464462295564,57.74626555717213,2,30.04801138298984,0
2.022018329796661,54.13684178090949,6,30.09155326729722,0
7.044158760335196,74.22689975400054,4,64.29420462059055,1
5.68276930813414,65.12097556392682,1,47.442792093056376,0
7.950865525620754,78.1704182241927,1,65.23230498954159,1
5.68147151000794,90.19024452417375,5,63.11744009511445,1
8.669633502866862,56.857424407637154,7,82.06360716737063,1
5.9671615489703695,79.03495422771425,0,42.07658608893351,0
6.0484417438184765,75.2754380194932,5,64.3379782825894,1
8.889882423925105,57.20393930065998,1,67.75064594064088,1
4.631345795911574,81.19992427644912,1,53.0243985542846,1
2.2061370560557667,63.68202089303858,6,46.07165648819633,0
1.2590440868200508,74.39171592720062,9,51.26831475421511,1
7.796235301062571,54.11361621385309,0,52.19536193643266,1
6.582785962181182,72.97920286068116,5,59.300271884225474,1
7.336717912893012,65.32317340214101,6,58.107133221633994,1
2.9166774535801965,91.11906055926772,7,54.10609126728283,1
2.2273432802809277,52.84893634986842,6,35.10373168659088,0
1.1309019910109375,70.9303637459165,5,42.741663147115325,0
4.155288029259372,72.9215712065719,8,57.21512095751276,1
6.309259181691698,86.25030381495594,2,56.26935836680748,1
4.530196405897591,78.71437875451055,5,50.322618386035614,1
4.937274298213562,83.36061685970905,3,65.6386568178995,1
9.137428250443735,88.8524642825878,1,74.23244896203713,1
4.134299203209704,93.11014868290944,0,44.697018304551634,0
5.625905402438297,65.69377483612352,0,48.457868501888655,0
8.052877114670288,76.90113526819515,9,90.81917193463534,1
4.568885040891431,92.00540392196,2,52.49764316954737,1
6.598780302050861,99.47255654825283,3,72.27072202197112,1
8.761273378720706,94.47596555218816,1,80.0814617459116,1
9.54568561291878,68.57336313121884,0,58.843317544710025,1
2.323661328361341,59.75832586093252,3,32.353742306738766,0
9.339288626453449,74.46962687032944,6,86.34276433416039,1
5.429046637715844,87.0820725918021,9,67.77333777060733,1
3.324199494690625,74.62845353766488,5,51.08266053108901,1
5.132221806144352,74.15904316568343,5,54.11641398480273,1
9.820293177569294,91.91152105409003,8,90.44716268651385,1
5.4335628459358265,68.07018895335932,1,46.75205188765139,0
3.958764492587574,92.98973374058228,3,56.87409335359171,1
6.700607688850532,70.34024004758618,4,63.613011029526476,1
3.1613105690037377,66.41165528391697,0,36.22434665524888,0
1.6827699529779752,72.69949555998495,7,56.761174622179524,1
2.159917497195843,88.12234793374341,7,59.93477890170257,1
2.152412550619952,56.30010139319971,5,27.745875068290772,0
2.3671242416106493,59.82096079360087,4,35.56486108004077,0
2.2494445538446914,97.5722412831546,7,66.65121352720479,1
6.767872703228932,58.77458136906787,2,52.59878777342481,1
2.6369207595923037,78.38636589655273,2,51.13924349630307,1
4.111005549914768,78.96572333309689,1,44.11311067516161,0
9.071095689154106,74.48122310251225,4,74.52985752379138,1
5.265654762365851,82.23726242884092,2,59.31730933616059,1
7.008019646689244,61.49133628988092,2,57.036463245371316,1
2.5508788408146685,77.63311338883742,5,48.517451418595996,0
2.730601169278037,68.60866276234486,7,56.110348171631834,1
1.3678175463983098,83.08336298145946,1,37.55810129630823,0
2.520415567649481,57.06117716865747,3,36.42809164959314,0
3.5073130512876274,78.54387084197381,6,61.46736071761824,1
2.5930943584907213,59.263517769166185,0,35.127964502578955,0
1.7983228038135004,63.93215315575182,0,24.503544150306308,0
2.085722839905407,60.93549001617916,9,56.609637371600876,1
5.147008912294532,59.14188899344086,6,58.689439219755805,1
2.8570034656521326,91.28554757803334,6,52.60229775732136,1
4.278428749432679,64.28537838304452,0,30.573669339147017,0
5.530755437693712,96.35618909322247,0,49.672752016111964,0
7.213553457664288,98.49632626725955,3,80.11733972049899,1
1.3538092585698904,78.56302349685487,4,47.03627960175817,0
8.194693590181384,57.15005613328632,4,66.54490513455902,1
6.6511035054181695,68.72741216897907,3,51.022520297907136,1
1.7358312875398472,89.8866131674107,7,44.21026411966942,0
8.862207616960994,68.36953643485353,6,68.70305725501314,1
9.287851604786319,54.350860915139435,8,70.44395999890463,1
1.5497016386937736,77.8392455464094,6,53.23429370207622,1
3.4918988333248335,92.25604257480174,9,73.43589648113706,1
8.255811518137552,89.79631935717512,0,62.613717630012445,1
7.734337213452926,58.75615700651766,6,68.25485828973193,1
2.6606891742073957,83.63823072062334,0,31.970934287564965,0
2.8841439100303927,61.025213171782354,6,44.65209326918624,0
4.334248925122438,60.91037672760861,9,66.14087706074025,1
5.360706866719192,93.70358866525926,7,74.3082061871888,1
6.564292943772664,62.48344763701151,8,71.6098128374532,1
4.320222756127952,63.16236732590056,2,43.578925292095605,0
5.162812445198331,50.03266953806498,3,53.13369866739297,1
7.727238443203809,93.53345170627588,3,75.92957146081845,1
1.330148826015381,89.62974066045673,8,51.55924423479252,1
3.2719324990961867,81.3664467545339,6,52.192549830842175,1
7.420146272960972,87.51328819694211,2,68.94658252146081,1
9.056861539184794,57.60242837122459,9,82.00629409663797,1
5.6050969790409955,72.91617972937877,4,55.19318058864731,1
5.789021367387841,67.56096936743904,6,57.338814978534586,1
1.9645481020579845,54.68882631285082,7,35.244853602493215,0
5.026711301411092,74.3065242607462,0,42.76119822631136,0
5.793555398095209,96.03698251713178,1,58.83835736789032,1
3.1822345327125667,52.00295595253473,6,41.74863495434535,0
3.4231890785444286,64.5730456746897,1,35.38419036211627,0
4.395557467941604,60.37704681028517,6,48.61699400911775,0
1.1806407799995373,61.907332683284814,8,41.934803835564715,0
3.8987124902486046,95.42172759396877,1,57.00811796530518,1
2.9030320629689017,73.40345271171451,6,48.481617722991615,0
3.9474761696012317,73.31497064699094,3,47.350218041899595,0
2.077859186373261,88.02878212276411,1,34.123497105128685,0
9.014745526659055,57.72461020024629,6,73.27576163441563,1
6.342332081986438,74.36326770500254,4,67.9723224244798,1
7.111920872300407,71.49926070605298,0,62.196688090862786,1
8.102541147466045,79.8455345273328,4,77.30623481690174,1
5.485979790361515,99.97788516252193,2,66.10260864666337,1
1.7822825927868133,88.47244470410234,6,49.636809152988945,0
5.83395887636693,69.89328515087136,5,62.14381574451104,1
6.281570062187912,91.37765261370234,7,74.04489772847414,1
7.70895526765897,58.53541816562401,4,62.02097538771949,1
4.884935916067114,51.523184315448006,1,42.30013186804752,0
2.148222725160074,60.222418623213656,8,45.885837631293796,0
3.55398315218852,67.02057780571297,7,55.041932119236755,1
4.267740667587716,75.529037872978,5,54.498697135057775,1
6.8132551719844106,80.75645702706,9,86.81901987290215,1
6.137004742020207,95.53028586072108,6,65.2950484830278,1
4.204870533080616,75.49270047752289,8,63.44454130751345,1
9.878637239136816,75.06378223128647,6,83.70610233187475,1
6.451973374211985,52.51215049114911,2,52.02424342903736,1
3.1350411256239505,51.74557763281119,5,37.13600000640906,0
1.9160422535836337,77.5579980958186,6,49.944327032907175,0
2.375732252658988,71.90893066241722,1,38.715548133625894,0
3.213619555460573,91.95901974901493,2,51.82399068602581,1
2.446132359336001,58.033979235592255,3,36.487082591452506,0
2.679103216461752,51.24858310585248,9,45.14561694086338,0
3.565856518244624,72.45193839650629,5,49.23205636745273,0
2.560362357652793,61.873927837612875,0,33.531318389826026,0
9.070888821637826,52.480718666941875,8,67.070778843673,1
1.7221037109547799,86.22991434238145,4,46.84415719536562,0
5.720602506132292,55.579649997862376,6,69.4078716034355,1
4.693571442906954,80.41597500038858,8,65.99432494941873,1
9.841407552177458,64.05248750834446,8,83.01815089235176,1
2.008350119512471,58.674802517751104,0,26.83801507949134,0
4.580700391411675,68.98757614596587,0,47.13748655551898,0
9.72523389947832,90.07228881114769,2,78.35641282416032,1
8.789564133045822,69.60467884522863,5,79.17260067549358,1
8.353648638543518,87.53848246055279,1,69.15908434523222,1
3.3211254434044584,56.27431483995753,9,60.058839002131236,1
2.5379882865105925,88.63857098325396,0,47.71449340764009,0
7.017788979319879,61.84666624533243,0,51.99209643049441,1
9.364383902148273,83.86965649444363,4,79.57769727538046,1
6.010866037125368,78.28907774204981,3,59.42920919885008,1
6.144514205229099,96.45723586058438,0,59.61491015550211,1
3.5198118429425573,69.3661258987657,3,39.67175175903912,0
7.925436398727432,53.30825944172202,2,54.183356404782,1
2.6833937370177106,50.95777427756264,1,36.95308882609712,0
3.913113127638193,91.34292804863765,8,68.4173791238031,1
4.828927947547751,76.23678188307161,0,52.378277873546594,1
5.568493408160095,88.76220259174747,6,66.12423598362307,1
3.181687591735722,61.72128000057573,3,49.88488080879981,0
2.033531422652832,67.25418727566168,4,38.23156841258983,0
6.495580381974693,51.50519361056595,9,70.24384086254196,1
3.597674979162302,98.07461622870561,4,48.46764969174827,0
6.231143992803511,83.39339533504068,0,55.0250619070405,1
2.389264437467821,96.66025438796531,5,50.165293225859614,1
5.330260916693358,63.274820371453615,8,61.306313004794795,1
5.793304892964272,80.57318056128304,1,48.510983793227844,0
1.4664118314018422,83.92499841463189,6,48.02896332052006,0
4.029438503745285,65.87748501287942,5,55.05348957910714,1
2.209732092450768,92.40546175078151,4,43.051002041873716,0
1.5703747342549097,97.35807314501238,3,37.32258803317162,0
9.909642091509507,94.24275588480022,3,79.976329098518,1
3.9011846047725065,86.95334879696863,5,58.069421008654025,1
8.288870012691714,63.8732339862477,3,63.6233034847911,1
3.2917658928738747,64.08080210528159,4,43.01274384777197,0
7.133524500015364,98.1680160223019,5,69.75072358325392,1
7.842050739007179,50.5142247967846,4,72.26095316157858,1
6.360748665470599,85.80249866210723,6,69.91048606679908,1
5.244185696951425,85.31230812776312,8,73.56319756921921,1
4.706568227325417,81.13447704748987,9,68.33903342206823,1
4.139814398886958,99.50544230434329,6,62.34130441091242,1
9.365762298230432,65.59397178818627,6,78.03869140316166,1
8.475574670089562,66.99859318966242,3,64.85123292415761,1
9.685242195998613,53.946970147327775,0,62.35798626977277,1
2.1186750113699024,72.13990682718688,7,41.19633544701305,0
7.577807276832798,63.05242631174241,3,57.22043441802199,1
9.44506411138934,67.16933510888221,0,77.80799817736812,1
2.6310975954909415,91.72858951278138,4,50.06862665669884,1
1.5984664063009975,96.77422567637478,7,58.35318594293772,1
7.670085843610531,59.286653600259285,3,58.166114012950324,1
6.170258018619207,68.6254465776733,7,59.18090610407431,1
8.576458990824449,96.4315281057697,7,80.9228623310589,1
2.2579513896366055,53.09042303446113,2,29.106524433072888,0
8.15740580673901,54.618026405568926,8,73.35493661449652,1
2.8146458804297008,58.13954946031147,2,34.76041115602198,0
2.4729034857913406,79.76064170634373,0,32.42675509842668,0
2.4783921813789362,57.52361355029987,1,32.08762001857346,0
8.33117248208244,98.40381907253668,5,82.05393875487293,1
6.986774986265801,72.33572636292601,9,78.1459749779647,1
5.707588822922074,75.07589801750832,1,60.412875034925555,1
4.229474357111522,62.332930790270325,5,48.02778207509409,0
8.894804867317974,73.54801262173667,0,72.61583109128404,1
4.532005966803719,83.09568163185057,0,47.91842229071369,0
8.349394955244193,87.55885684770215,4,68.37803689344271,1
4.952214177131966,87.69340413549565,9,77.9854461782877,1
4.392499864824169,78.89455563470442,8,72.99354822403062,1
5.164118071026458,95.21798874969286,7,71.4814693702979,1
3.7124008674772786,90.87039236530546,2,50.272046869073684,1
7.72848442158626,87.85240573493127,2,67.6411185275882,1
5.5244835108323125,52.78027608402303,0,41.13676053194643,0
3.0899142563213555,50.343898110982465,2,40.6062469806391,0
9.096171159471115,60.62236385977365,0,63.5811987650468,1
4.455020992358903,83.17617969567262,7,69.59765785672013,1
5.891975750025898,70.55987444412729,0,50.8021531600135,1
9.158248998680923,70.12031296496559,4,72.76560541577726,1
6.618141963225929,94.2293444114807,8,74.35301081701519,1
2.0520823663752767,94.77814240659194,6,46.975274127381475,0
9.458489112521276,95.45876320267928,3,84.5008036554404,1
6.6493724776427605,65.69390382575136,8,62.48256676164915,1
4.014150531913775,84.5527906369631,8,57.344902433976536,1
2.2534486539704854,63.58165906371848,1,38.964154118173326,0
8.146226703432664,59.53049165372249,9,71.81753445915767,1
6.580654803356621,59.23162286736846,9,72.98628548694373,1
5.801149827786894,67.1053810431797,5,48.822304394384304,0
9.045033247458619,71.49788098899108,3,79.92496574486918,1
8.097374901020777,91.54745855275343,7,75.59995287579218,1
2.365073917594761,55.994554673635605,6,36.241767272690694,0
3.805498610159934,86.74629236974471,6,60.453093651654704,1
3.236402258330192,76.57274570946527,9,58.50587567553078,1
7.695516633154092,64.39726713379963,8,78.27170048638439,1
1.3017919126220145,74.64097922664124,4,30.509940184814567,0
6.129007163841849,64.99710348885114,5,58.71013981919689,1
7.862128171666215,79.8040977619153,0,60.166479140853475,1
8.890890730855745,71.69219614276221,5,70.41116850634526,1
4.078735738443167,58.22027645394394,1,42.839248921000845,0
8.391315742048116,55.829153727784835,5,73.42058206161,1
1.995685632596865,77.33478410360651,8,47.49453236886361,0
8.618070625610663,95.12065166430517,7,93.24010512382573,1
2.147397960987842,67.19788432788428,8,42.96785399891278,0
4.575585615043305,86.65000536113115,9,74.36526630424108,1
8.175658292015981,82.93306774698834,7,82.56940708296774,1
2.349256846138964,96.57774571547405,2,38.60177201796198,0
3.0632625570937733,91.04905086495705,7,66.53864938036932,1
7.500273115537596,78.33026294527315,5,68.77805679531478,1
7.480328828914669,82.85152491170537,5,78.28269031615721,1
6.770328695967676,94.91932332920175,5,73.05568608824707,1
7.2455360002039,69.97593922934674,2,63.09266789208267,1
5.884519990128366,66.33973529288886,9,71.83055444097003,1
3.266191530162575,50.540554181759816,0,35.722379827685835,0
4.111263941535275,91.32755370957321,3,52.243853004931026,1
2.634379451212831,90.04903502016825,9,60.84493574180761,1
9.176055052002654,55.22272590500757,5,74.73009227500806,1
6.250526152895084,78.84286905663501,9,73.97329747991216,1
4.607662750872759,73.19908490834436,1,45.98145655771846,0
5.1580522327971945,55.935454775455575,6,55.628721762593884,1
9.525550056506338,99.02841135303618,6,99.17397741942185,1
2.380162628044722,60.73479437316777,3,34.64611469160316,0
6.276068488151175,53.36170900452806,3,59.421792241135336,1
5.5529981099601935,79.74236897509547,0,48.58951912274729,0
6.503088118911831,86.94333385665163,1,56.19186743994092,1
1.1629916543875645,51.622172302359346,8,53.68360668821063,1
8.849115180497364,82.93588193635111,9,89.82646146833837,1
9.38906454235251,76.61459379757272,7,86.76726815748243,1
6.086198652302881,55.16325044375242,7,63.95610725381113,1
7.26985741489203,58.626193847318106,8,76.97364376132852,1
9.302494430595662,78.39871486580402,6,84.07113668580828,1
7.3651477088205874,64.81788067566441,8,76.35221210958822,1
2.3728513862283522,96.9157864325658,9,53.64615146962888,1
6.186595241501319,90.93701147420254,1,65.13369733598962,1
6.460435417445703,99.17836032568314,5,70.87188239474575,1
4.817176041721474,62.9835419475207,2,50.33965520382294,1
7.627998120622506,98.48618163989886,5,69.1102453216087,1
9.409303132921133,71.56169348957789,2,75.6659216733046,1
9.330116616160987,67.37593976568773,7,69.65388323663711,1
5.057554342637189,52.51747634846766,3,45.663437265545355,0
2.019142412566797,52.63826289298013,9,35.359432976229996,0
9.863570790661012,84.60056279733274,5,87.86320642375752,1
8.550082778013408,72.8964497217014,8,80.96569821245683,1
2.1219641308294017,61.32608130180529,1,27.153708029487213,0
9.28757694355635,80.69851531626163,1,79.8194795378344,1
8.829067258559155,62.642905912505555,6,70.45487559488053,1
5.669542514134649,78.88158771722112,1,38.85621972338913,0
6.321478921704363,67.96043734913451,1,56.563700982587925,1
4.591024334831173,91.17761133059095,3,47.4754114762634,0
1.492854749398282,91.03480803833897,8,46.44966794343889,0
4.016775174813109,73.86751990612007,7,53.65739898120517,1
8.225681037382103,67.54095546675077,1,56.27072257845568,1
1.0416882070414257,68.12798982795474,7,37.17820005330245,0
4.001492545220298,90.2857262834109,3,46.06677117485031,0
4.58351824231849,66.4089741398806,1,45.65219937922186,0
5.836560426441306,60.4529686853423,9,59.17496645904827,1
9.278700547714845,54.234417093765344,6,74.8145598606139,1
4.1171139492936515,73.33465604422042,5,58.396005081090436,1
4.122578817066049,74.10660494599209,9,64.75673942058869,1
7.637511232987736,92.04543552014536,4,73.39263336027439,1
5.069961468008264,61.0619348223032,0,38.72470119463319,0
3.021443406459838,69.04956368341999,1,38.617971716938094,0
5.07195564519424,90.42028694468455,7,63.00726868704114,1
2.2677131834181985,91.18118053744868,0,39.698537371833226,0
2.58748287855601,69.23055379893842,2,29.130154445196574,0
5.4853099546553175,72.95620116433405,1,55.34971540425501,1
4.770329045540931,65.16429454246415,4,51.567016405509634,1
9.2336131096129,96.6277439209656,3,92.19897212440006,1
4.261545092049698,55.932188287079015,6,56.61768925558582,1
6.225295152502391,96.68747115007349,4,70.96365178963929,1
6.690378591275773,84.19332259176716,7,72.08992486537116,1
1.1178501092950026,76.57860763433656,3,30.914811018267653,0
6.971836348150395,51.632953039224795,5,65.06111412769009,1
2.6023237018277627,73.77980959110042,3,39.998212429870385,0
9.649632857225097,70.38740525013661,1,77.20620902590797,1
2.3379645497780164,58.060940598756126,0,31.112220747193344,0
4.731617113543214,82.82048017503286,0,50.54421525647474,1
1.7681470127077947,98.55754536841428,7,55.38062930890307,1
9.971868266613527,78.10944055322625,3,74.69403880684771,1
5.519755092981184,85.73766382219729,4,56.209393392196986,1
6.358465155880394,53.42252262830084,7,56.5355353260761,1
1.6036882964958474,70.88334979084973,6,46.52093099411411,0
7.7496442335926,55.81792425822479,7,64.76499050783808,1
2.889150337860272,80.63979177682552,7,48.53189068137233,0
9.082488604966423,96.92410791070773,5,87.17726103291014,1
2.8462567643380643,83.08888662358193,9,55.89770418559062,1
2.716189485972999,53.84015241572108,1,29.834021944121538,0
1.328947010632854,67.73331024925415,5,34.63195328380591,0
5.248602505989993,77.53316897204257,0,37.874804832356,0
6.083570199363548,70.16038780666261,0,46.631559708996434,0
1.5913777548551713,91.68220052375861,2,45.3693646158139,0
7.9797485502550956,90.73355023549945,2,68.42181731425545,1
5.079599512732249,80.59155100516108,4,48.07301433512087,0
5.7195124239482205,68.67289725663527,0,44.15946010238923,0
4.966864722444053,62.7668186881622,9,63.4636390424439,1
4.606867547877934,55.293715910656466,5,51.32262555861529,1
6.036762981773961,67.7448841743277,6,61.03587709836136,1
2.3971622133764123,70.65862586038597,9,47.737378589572685,0
2.63735317445744,83.79114625520367,2,35.313129820068085,0
8.756070589121656,82.90799121487868,3,76.49367549213193,1
9.515039159202695,53.50540698206285,9,85.81616997897127,1
4.359783846517777,69.76296577155789,9,67.17220897431548,1
3.436702058291984,59.0889433608681,9,47.35725650627013,0
6.795995889151142,57.840635265840284,9,76.15978492753874,1
4.678607539882868,91.36510748686229,9,68.51950950915074,1
1.2284772009431038,52.095760835812875,2,25.903974072480914,0
2.4053733762957132,70.95914379510606,0,37.78257022316769,0
7.443750059626578,58.41018278832591,7,66.03703561723201,1
6.930315477191362,93.9665107839237,9,70.02251561438878,1
1.2438639325313514,77.85202566375176,9,51.09923510276109,1
2.997749457396545,61.569031818842404,1,37.20231055411081,0
3.0796731692926427,75.12136435831883,0,36.13339091957399,0
7.047034692388555,86.5743179851558,7,78.32012557717549,1
1.1773948397892773,97.9059004459717,6,51.39346163506387,1
1.9369772378611647,61.02230021227095,6,32.431544692679225,0
8.199244768358703,94.30908860646726,3,75.40151529572233,1
2.6069019584890025,96.71520570837451,8,46.66125847071194,0
6.874714970666872,95.82102722660332,5,72.50141707375644,1
3.1436450294205387,81.7707178430955,1,40.3857292798879,0
1.8949725348341064,81.49103272173538,0,36.381717577827345,0
3.1885497189950867,70.16053165919114,0,31.62563194461314,0
7.500402386700932,87.6198941151894,8,77.68054748880388,1
8.701268212956572,76.56470091754659,3,56.395465343761146,1
8.471978781102925,83.87190356141473,4,78.30898407910823,1
4.5746517665660935,71.42289519243977,2,47.85812780659202,0
7.012766229135815,86.57482320215695,3,67.47248529542921,1
2.844858658742389,91.22357588022746,7,48.12421237760655,0
3.6383295723491194,57.32181283014081,3,43.378502585052864,0
9.067022366690077,91.6464857787114,8,97.09280608463493,1
1.1170173115966242,77.01482658951537,8,43.76497094045678,0
1.7695767776902127,92.23329545451122,5,49.768317065212656,0
2.870976296314246,71.56508531705073,1,33.47130196105702,0
1.2387898348643773,68.95202426915175,9,44.49527550483214,0
2.632918915808176,95.75303662586111,6,46.23380249700838,0
6.247374048727229,62.55846337742007,8,69.94501828032949,1
4.792820955332481,92.21061626430716,5,62.42649254178154,1
9.034045399692774,74.2010286254702,2,65.3341036569746,1
8.356992055645968,75.70477212756299,6,72.48708103230832,1
4.076356165280884,65.4234140744742,4,48.314235911738244,0
3.3348109008816325,78.65211003095078,0,44.88901259351427,0
4.417231673505402,66.26055981381057,2,53.36196232926277,1
6.31265448263327,51.96347071208262,4,54.48168673156535,1
3.4125727674058863,63.5999302672178,6,41.319599547847865,0
6.617340170642207,50.31895217032953,2,53.37471220592886,1
4.684704869721164,98.91773935284283,5,72.02325814962043,1
5.968424627667822,98.28736049098737,4,59.21458925902276,1
4.92513876221785,69.75776487361526,0,40.78004502672916,0
3.650191835877259,86.4185427169823,9,65.2313437157142,1
9.53607976265941,67.29030492052125,5,78.63548596572426,1
7.872452147437848,83.5546578542988,7,75.70355945215486,1
2.261018581898073,90.27150215229895,0,39.487112921687306,0
8.816211783081215,97.33781223461204,1,80.17012859506126,1
5.386880784245623,70.0106137924836,3,53.445906348010695,1
9.050970042046822,89.16489914780239,1,73.07428148311435,1
8.198697303525837,63.29642253160594,8,78.92753412673954,1
4.8269215402231005,99.51661518968243,9,70.63701784849924,1
1.2022237748810567,51.288479938217556,7,41.1102806602612,0
3.4180962344645147,80.17644032505605,7,65.27711166226115,1
5.874707931947802,82.97529908256635,3,55.801419543860604,1
6.701303978435325,84.40227785370644,4,60.57707558436831,1
3.3209891688988207,56.01937893945445,3,41.269355719780656,0
2.254204666655417,96.92648917365652,8,49.92144747023453,0
8.514372131193692,59.059163952504136,1,55.77672244695202,1
9.85961962633197,81.13767016199205,7,77.39337032863827,1
5.731211640724172,61.133803956154246,1,47.08493815260776,0
2.5451135726347314,65.36082085106355,0,32.16886260435647,0
3.4507659386743206,77.32292708640622,9,55.86389287358231,1
1.1655160889272005,70.85967092822882,2,38.037147640765504,0
9.228689259044492,58.01128004882531,8,86.12626664510063,1
2.05975974601127,58.546820121042416,2,41.50706458647786,0
6.188648279628282,70.90723940813999,8,68.44805555025194,1
3.466496986184854,87.86414891377504,6,61.61082489761066,1
5.9876020226421405,94.89823234238943,9,77.95174305986329,1
6.862783495166778,54.20638311296914,0,51.617743972322735,1
8.467676233364815,69.65519537797005,9,78.89800940373777,1
2.8577914458454288,55.01227818614383,4,27.476906731294577,0
1.0989624579263242,50.82962403162989,8,39.930156774190536,0
2.2319706706192655,83.08593413219782,2,45.85631477539579,0
9.100167776632945,80.12247209832938,8,77.9094908711723,1
8.865010698062637,58.15095569074431,4,69.72184688662342,1
6.376717919532775,61.690641654653206,8,71.34901793613268,1
6.40465174390288,51.18538768222592,9,63.58138114095509,1
6.9853300709163,91.74736028472019,5,78.41637680665889,1
2.5783415076110465,98.73452980242757,8,57.81065131199666,1
9.229707513324637,56.77297683973454,6,72.55463796505225,1
4.768934724028658,61.573760688264905,6,60.56823639132893,1
4.448246754245477,93.4204761973467,7,59.59860794973091,1
5.670259347545538,96.32318989780924,6,65.6237335479465,1
1.4226937009754954,70.98136914034052,8,39.9301498233931,0
2.4965503188047147,52.53112361345371,8,38.52911233062337,0
7.642302547837334,51.96959168464097,5,64.5675598314509,1
1.7451880113261382,78.69749330345053,6,41.77051503877334,0
6.428368985197494,69.64475544465895,1,57.47833704146744,1
3.2081419871318886,51.43262137888273,8,38.79729467166664,0
4.503660526377789,79.16261961562785,0,40.65434806405522,0
3.598243630936299,50.565126829451124,0,33.418651651148686,0
4.201054448184542,89.36859790746365,2,59.16425459918039,1
7.471413146658209,65.32164113516858,5,68.84606881842922,1
3.6740954406085753,52.012900150461604,4,39.02739427392915,0
6.097641762672074,79.41761104915767,1,48.86583536120618,0
5.284453619791897,69.88422072165274,8,60.14830407342484,1
6.973040488263833,98.69002066785748,9,82.2597880289623,1
9.431467653922821,77.2099331251851,3,64.53185873695419,1
7.593148874892252,63.76195905185041,3,57.02748173877681,1
2.934463407316811,85.47194323169873,4,44.62612018285881,0
1.2806482155515622,63.57460012713557,7,38.188578079973674,0
3.360376398698426,95.21216457037826,9,63.09384896586209,1
6.355701376302293,68.73609852536882,3,55.34499754808643,1
1.462832321358253,77.49342813881026,4,41.091555959448925,0
5.467296224811127,52.52865519121144,3,49.71861219657139,0
6.371585640252003,71.30606189761154,5,61.39943034801758,1
4.008195017352648,91.61817698304975,2,54.74530508636782,1
7.938209833712397,90.2824402681671,7,83.58548433156278,1
1.9593842782039461,61.215927942676316,5,30.892707020091258,0
1.6762400356222789,61.303953550528135,9,44.61224839747661,0
7.55369880583243,90.86526561066184,4,77.4793763696967,1
5.459421845855786,96.51992100846627,1,63.5405319283297,1
7.195621567849624,54.768046063650175,9,72.26306561151961,1
4.913446047433716,72.50293197131126,9,63.15166701982999,1
3.2176182991519613,66.87271394821144,6,50.25650465138542,1
