cement,water,aggregate,age,strength
255.68067149366524,291.61469602387604,1143.2093084028916,99,13.002406212527365
104.33506059211935,173.5881502604169,1199.0513189608625,62,6.376867986624814
462.15279056770544,165.3863232676158,896.5985941027471,286,53.72499713747809
136.51467071445342,129.77761006648893,816.1403307438799,22,13.626546070868685
227.72545503616595,161.12084309804297,964.4766071978344,212,17.934729150129677
480.024786820322,275.3301523656401,852.0322679315788,126,33.94293648925233
480.24285877502246,299.26686752544947,808.970355664822,42,32.47726791121982
329.37515524931445,173.66190610136965,944.1707308565944,98,18.953773746810718
352.73488486791973,189.7221261909085,1113.4953004300946,31,29.42009989001263
279.3782087913279,244.4141876405474,1026.4722764900284,158,12.222498038813708
217.28430867922583,277.2391560930149,925.1111956841416,112,7.124201503025522
231.4658181479664,218.60886683735683,1061.7368021970879,247,18.037881987438794
369.00738243081537,178.30513963556587,892.8072721235243,122,28.018854742320617
400.949811775072,182.52436816972477,805.752578428834,273,31.2373228163747
416.6316174903394,239.12362929936137,1105.741354574571,294,26.65957685353766
415.8472571178215,100.64365272085574,1049.4972339456035,207,44.64917673726342
136.48244121947613,223.91786749196814,1104.921049800384,110,-0.613758579915189
297.7681218810326,171.0986020882715,815.5752066750663,278,21.07250294894994
123.02350400665772,258.8394662554168,1134.847851132261,56,-9.038270011274374
319.8115529294942,118.59812796462643,1047.8104800145213,57,26.5219436556786
276.6122005493508,217.6404533896781,1025.358140285056,291,18.02272295364338
455.08167310331993,196.19457797722475,1049.8456192458127,114,37.747727996312825
240.36600502083147,228.4651051810455,1145.7732987473455,308,9.820186858243003
146.82680657104234,112.97071889659367,1034.7746026235627,341,16.11504867995023
157.19667282113434,215.99675748562626,1032.3801519552717,198,-2.2962233563984604
404.6042526869889,212.29691759190473,1196.2716628263063,321,32.59469188919163
347.2872253265044,212.1320188832342,1102.6920668274272,179,26.48956300418665
140.4490704491161,220.69753331929095,976.9175221804542,219,5.488900412477488
133.64272244599897,235.29358744527244,1082.9588000131712,277,5.158367228137613
380.387652583648,260.9977999361539,955.6921886767154,16,29.092233682861433
129.1052025456774,153.96414402564287,891.5501849933996,61,12.445806578150851
428.74402371614246,265.0098820360124,1038.7407507551038,54,29.38586862824893
382.4968908625985,199.6511364526907,1171.2728392455806,168,25.107919087927247
132.5395122567599,115.41165582686624,1171.655808006185,26,10.546954845796462
133.93508563407676,111.71018584879585,936.7621112421962,336,9.76680234724693
494.65583140047016,166.84766373921218,1011.070986488678,65,48.096298511197304
249.70831830244813,256.9793954222935,884.6543594279444,100,10.112028987269511
248.25685882675637,241.53618694818314,1198.2524437995535,74,9.198822092102578
425.119826903001,257.7229929344813,1192.4471631471743,192,32.26480179833942
478.89943095354346,203.45381128832187,1059.803571882979,171,30.725163574753292
494.4004255291484,188.03979959109813,1121.7656238709894,273,40.43090900456851
401.35127410357666,129.49050534125678,1086.04006451348,187,33.88139926025308
250.5038342123663,165.63855072186232,1037.2632876157872,23,18.10081748900693
133.4002866794675,186.80387323477504,821.3391987955591,181,0.8284745248570058
410.8587663709747,117.72008593592345,981.9057370210644,327,34.07236997896155
323.361699894322,144.12239054224224,1069.9145208669643,108,31.99461891580209
269.6888036987905,219.64505881274778,1071.012645553474,335,19.2693201563134
462.5417540378944,247.13262284783798,949.2490473689534,162,39.84073018091235
144.47899292246052,299.6695022785899,1176.6767946632121,302,-0.22451282860075672
297.0500417163437,286.62266626871155,866.9428128947125,206,17.161616046094412
104.54145790696762,228.51303990703832,1000.1437784862243,78,0.8811659304909143
287.4642567976505,184.2496106588144,1076.3535906203292,16,28.431719684940646
122.52131027273494,227.23547294164655,1078.8543223567237,327,3.072266479333759
147.52716650722877,257.1303236160464,1059.4555827075262,96,2.024856001318666
147.01049871084194,123.66723818467747,910.1152853807441,147,15.478453100534011
359.6841208464254,181.98097793925766,862.4826274746488,2,24.99030599525422
398.41795170616933,267.96045712712345,1054.3761307306843,10,27.966918272624532
333.34750603886386,176.7665903866088,1039.720846455775,125,30.8012171166511
484.86901938981674,214.3744542454373,871.7424041156964,81,35.6989698682151
249.94823180948163,217.55387217243964,1082.0556582282254,140,17.219441804744463
214.28483451274428,136.8952506267279,982.0687966934626,326,26.5714744706631
447.4396512757841,172.4470883304577,1067.1042366412612,150,42.228200955246294
189.43833540778104,166.90225774838643,1134.9468319080602,288,14.90338600178284
485.2890157762445,105.23934170641296,867.8913714307693,361,45.755327933140634
104.86178987592653,104.83835277827104,807.6579471987346,340,5.622669942304912
487.95153068305564,266.33940873515473,1111.6410345583147,129,31.827253015368793
117.26396478023045,154.6141619945625,1043.8789700610464,239,13.93380817812331
456.45724547922845,203.61575324776308,1079.8558278488485,58,42.622292112384685
311.08044363451995,159.7451147177546,1135.261989995457,198,21.81521623986138
497.18591844772016,288.1358490230681,1121.1243739298002,211,39.11023438400931
129.51862589415956,151.85935177315474,1184.3680587715298,45,6.365527493289774
321.5417137605283,185.93136254778702,1014.3740315408472,97,29.749680555283845
487.7210142476396,274.54605009692034,995.3982530639621,279,39.7488049114247
309.2391376680595,268.3867133583617,960.754879956292,23,17.62048429523613
351.759455254105,137.22028356925546,861.4764171376818,335,28.95650333546932
378.29947559384686,260.5286619591421,1029.042893152809,44,26.947853687056718
281.8164259071093,191.63737734757854,910.8050097303915,27,17.128860868518906
351.0232320336254,196.59377441707105,1168.5230048851902,282,29.19605920815819
333.72572476924006,126.69599448318876,1033.276321710839,97,27.627917355472995
460.46320419639557,116.12030275142493,1037.136072203244,36,38.73784588271757
118.17855213658315,245.58786139475305,941.9698643508041,109,-4.235241724238433
212.38527583689213,199.29223047105995,820.795740791083,55,14.394892323872725
480.1645936306235,187.3701405230359,812.6975061491954,192,40.78080404380572
456.10551355636653,245.90164573047934,969.334057661279,219,44.44257334644483
282.26270111428516,253.10257979822194,833.8261512388951,185,12.259416929629378
348.0530391206147,131.78163353387072,1042.7387822160556,69,32.03271319653289
210.95247319245306,222.04502989552827,1152.389202255863,317,12.749763484335688
175.24846388950454,127.07081645553711,1153.165926607489,130,22.970097557806387
285.4793619759929,250.27501720580915,1063.618164052893,55,19.32904492261617
241.34089121042112,231.3910312534279,884.4927325891724,97,15.157980466546139
333.4624447403488,291.3229242166916,1145.1987325435489,336,21.7395860883312
131.09385478599393,113.79160327128423,1154.4373741252832,87,4.774200041707083
489.7579230664666,111.41094423025086,878.6614339811834,294,47.90220905833877
494.48429779184113,156.43741493864002,1094.9704343082708,119,35.905045986568304
379.26468560789806,152.3411367471812,914.6078195708492,208,25.707991280505894
314.43854653764816,149.39575981439998,1121.056124941172,334,32.37625884719229
223.81104651453109,281.25091610420736,1198.895159961441,154,1.0479381510224144
425.51800788277944,149.90923996990122,812.0104021317571,35,33.8084709983287
373.89246902155173,154.3899452257262,1158.9463463163727,79,25.214117184574068
165.04677573795652,251.87965248359274,1049.0522134394632,67,2.5683414876676998
464.370873797537,189.947968490108,1189.3530476659284,343,41.29241546694504
429.0148971692676,255.34211139103624,986.0038070105711,34,35.39716060219581
479.9199653167696,113.07323151287704,1138.9551722285496,97,49.39650290469671
390.287803355344,197.51423873467687,824.9576274393108,169,26.248302303006454
345.366078374316,106.72272003665653,934.1116200313184,169,28.56066215246495
267.29721451624755,112.5306406910709,826.806615100484,151,42.87594002813099
473.0913933416053,281.2874906688822,1190.1372533916283,71,32.704691371039615
446.42555580016335,127.84907422351904,1126.7895629087348,3,33.86904788886086
118.08746804247576,206.48413645504343,1141.0189684983882,314,1.0455361677882107
110.5467897989008,182.2191205201413,1175.1860925735577,32,1.043023372336364
250.58534675121984,169.46866525176853,834.0413944479142,287,17.491414598591266
424.2213323127332,279.96666913745446,954.2390370053333,82,28.07194915842625
494.9104517259778,104.3646793550979,828.4139556176009,43,44.59567843621006
160.16675644141128,232.75793723511782,884.3172406200115,105,5.286739470919414
337.652286140854,292.6788868427101,891.7463108150689,1,14.363851785593926
252.3563426524086,212.0336366923684,987.6428844190315,61,17.090607536403095
487.96575912584126,287.36449240661835,907.4248669814571,270,37.733586041656636
436.8475692542835,110.45157585720476,840.3912427271044,180,42.445086485317745
435.3314818844551,183.7586638148323,866.9964356376431,224,28.012944729078114
287.4772639179881,152.03155819241022,858.9102254208364,6,21.990369700635693
265.9278009350661,246.16419299614597,1189.2307191649193,103,5.38658886418923
209.3628287722825,296.25941809944936,1103.7170027673894,10,5.3454574998728805
122.55019866037085,151.30601248884955,1187.1045861078248,71,8.689400705359988
445.88895050202126,230.8349202948149,975.8961946031634,90,39.17604479347321
425.16040365203105,139.619526551948,911.3473926650627,226,39.46736435809073
499.8870693144522,213.06605091432198,1119.3172788836746,158,44.29235806219406
498.65473482956213,192.78649733766724,930.5015672164587,228,41.01112380566056
322.172682241051,294.4010659263074,919.7533494821394,126,16.211376078164925
407.5949660722042,221.70545453929333,893.0023968831325,209,45.228014692874396
477.90629195297123,169.90127441736377,851.8715912896942,97,44.401367033754994
439.8589562709646,122.81915697758667,902.5852244067064,74,32.720018520890164
198.93924069727905,130.2493657469869,942.1278993895551,115,5.858136174713605
280.2176541240374,145.063385990247,1069.5976832582921,191,20.35324886757351
151.663766060598,150.1933322680596,825.0259368877806,170,15.316052524200144
481.62041090348896,270.1232115682276,884.2027758661372,307,37.969576282081356
342.469853780352,212.24455765650498,1123.6094561166706,204,14.554658383403526
191.4571222013851,204.67818227487328,858.7687694335083,56,8.585335990445307
368.68027376234267,122.95377437384349,937.0580586090086,208,32.788330906299336
347.25129618315833,272.027938669887,1145.863568743256,41,9.455395787494082
243.2650872131362,244.56286064169674,861.9701244573771,32,12.539196449479736
145.42303687985162,113.53367238000031,833.0947342472759,15,3.9487800310285266
368.6292782371198,241.56701944595375,993.8151980320043,62,16.226844797472722
308.1230803615173,208.70764346852923,920.9678045114146,155,29.949463763552277
408.9273566942557,116.34506914935565,1025.3633457935416,284,32.62747120803316
308.0654004447973,191.6601283057313,1121.52195619339,209,19.97710995191176
440.87260012741604,196.9392574260094,854.8593952610972,320,34.03738271110775
320.7627355097942,133.15490803265516,1032.279633821714,187,27.299721903968177
324.37518861415447,289.1396294000565,1002.2035041559456,130,28.112090426691996
450.66144106333803,269.9950742961324,857.6315144052799,127,26.85545604034753
261.39314648495883,233.80446746582166,1049.5993942115929,292,15.835073702961827
153.6060913802563,192.45911220012144,909.4561671443087,114,7.481962923151548
111.51307052533559,182.35310831690168,995.133727417605,199,-0.3203070991090504
402.0549022694476,230.19469343019082,832.9089297108247,13,27.21132353254219
348.12382054138584,209.0863738813811,983.8336228854492,271,30.04056239381732
381.63190723968944,112.45462117637712,922.5853872171281,89,29.651934731617626
185.1856646035643,202.50052975406635,1128.9524844741418,215,8.850327429002217
154.5485902347079,261.2807234465679,822.7914907989473,278,3.0140532165459653
105.81786626715277,191.8479755193916,967.442909967332,203,2.5003544450740107
240.23502352263878,110.39131551085369,983.3725696525752,74,20.459695149837405
335.96707474185325,257.25563987680664,1090.0024305196475,25,23.91672932087939
256.8976180398929,140.27275642719488,1029.7150300360845,101,29.37389549244124
274.98996880949164,151.72416697760775,1066.8849348776725,176,8.38040637279772
461.66347779749935,132.94127068645918,1110.8197142607023,117,39.852327549399774
239.30218680932015,166.04301297429953,1144.8811894632754,166,10.465887671006076
305.5957956639243,251.350301137727,925.5501986889882,41,16.47521450625156
413.4612050964572,203.87717190078746,1015.2090821455612,344,38.996598568076735
258.61711292850805,140.97625483014252,1136.04323137568,120,26.00186116205557
348.8346800911494,275.5660156304082,1195.7804523860227,97,28.298740111686577
444.9454834986981,275.91637099030584,1155.8077244175051,145,38.32519237460664
479.8082494630568,274.11568500920134,948.5869050497507,216,35.56536533774347
158.82939237161517,147.75924227630787,878.0666068874601,229,17.77762849688194
470.63505006459775,190.24786883619763,995.7570149626355,313,48.665360537679106
296.84651723181526,296.99793122817505,1096.6565807344168,130,16.828757434480323
203.29775531958336,254.40249526199807,997.027628301319,352,17.01583377669625
283.65430249530453,105.43348424511197,993.2723453254674,318,26.47994112985775
492.0130301141908,113.04091825209841,1135.2921684327202,137,51.97041967656856
297.04723759714784,192.78627536246654,944.5615116268746,324,22.49709380477367
231.5006441150033,281.844041172312,1143.9178699246581,337,9.380259944418807
353.3603417266903,207.74035959054285,962.7219203806894,273,22.079059041783804
196.05824751127722,199.56250160685806,931.2932422713358,117,9.929554504596567
130.34533124346558,121.09473999132612,981.5959644798796,306,10.461737096421764
151.55188876425967,231.3560209448588,1104.9787834699473,94,-0.20187547769674286
151.21833558310897,264.42063212004507,850.4008111455977,168,2.330259657330348
160.76107740491773,176.08400150151246,878.567686348807,203,6.6691611183123225
155.53086905976406,255.1223701850655,1180.5779302652368,341,0.8220906650705864
356.34989792128584,292.89533078016234,870.196650952543,149,27.659646560888383
172.75203375965793,140.75329182553781,1027.0909271724217,183,18.127056800217826
238.26691332954528,204.66592623894826,1031.7257866647751,152,20.27055841246866
458.71536396240475,157.4275916169151,995.849784820098,74,38.31937786228723
289.58465610514895,258.5708838067679,1057.8980994307274,274,18.65800739321714
367.0230954084109,215.51867317623152,891.9306903190474,42,21.03050910333277
168.92794848065193,226.91648351006074,1021.0649071106993,212,9.740135148768847
176.9156075234683,259.5828319231788,948.8693020987589,101,6.570577687115995
116.34744650659155,179.19409453249096,1064.6669038516757,45,17.344776906663007
167.57402522886582,283.01801368140866,856.4894173492598,82,8.862013648894864
211.43613561278346,206.605773449228,1028.3509667357905,17,12.559549521671219
170.8041937106987,131.5909645670696,874.1081421533295,73,11.02282458774977
135.48101350282224,239.1798236337605,911.4572252460146,14,6.735642853980327
148.25434844024034,258.6522700876509,887.4839201294333,157,-1.1158720122611197
284.3115072130903,163.35233541350533,873.1351119475269,223,28.19172301070392
182.533487362317,271.4358513997506,1130.2843806242668,132,0.5658386650576741
245.7079444192302,281.2286509531533,914.2830270643561,338,11.081742608191695
301.36690834194275,155.3808974755618,1170.8495127457797,47,13.64674846339389
376.1579314517461,296.7042945430444,1187.9706101380764,107,26.920959533267855
115.72485593643958,128.14230560975167,1028.504187974839,108,7.495015444472322
419.76415956361706,140.403133680498,857.2004490662905,265,34.79884414850669
351.16015579636314,136.84496784760523,949.8192973518326,205,25.678073232376963
132.70361277954876,278.7979420015741,1119.0929053392856,79,7.014075311376509
449.4314496427109,230.85851046499238,946.9562914788282,155,34.282199753005614
468.3489602127253,130.42085664445457,834.8068873211155,271,39.187376316446915
124.4311839419455,188.06468367366978,1022.7139643712752,247,15.119549028601186
210.7510592588815,223.0596050139604,1138.048340598414,19,6.826811079481568
422.48051191722453,116.69281699787666,1118.370554857401,346,45.56649569909755
399.30387615346336,276.4832736814677,870.0492560521413,26,20.611271111220088
173.8084077425509,260.720707088307,1069.1058457649867,217,4.740074268804877
183.7397293346841,201.04135471532766,888.2017053742588,154,12.373361324613962
248.1888411165528,293.4253230518341,887.2830138208689,154,11.398433211043447
293.8091940764085,183.55219585501993,1149.628709322074,174,23.162124722455115
347.3019086121184,296.82206380729957,899.8675810960921,92,18.114913440726838
247.56545582790898,233.58399976072542,905.2989386072045,338,8.468364835256658
285.01388645325915,226.9342546507883,800.2613563045198,181,26.29255783461005
398.9883752535026,133.190979059157,1148.267613650207,131,32.16014668552207
114.67328115623916,276.3855516609288,1117.0379252836537,298,2.073112810239169
200.9747777376083,185.49793758412304,1050.9315740362713,275,17.08236835271631
385.33983435382095,132.44668115649586,1100.106305575537,273,36.18544039911426
458.08273507487974,102.5215039951518,860.8194269697967,76,37.89924197303931
304.67097684626646,211.9511367276765,983.3294378350301,177,27.43836565800168
312.84539410612626,205.47992442453528,940.4877549395123,184,25.41893906451021
142.8688045359104,243.8707244738317,837.5106105028066,319,6.2772124816255985
278.96494672938184,278.05161060356045,994.4521940859696,131,16.181838160689612
313.0469065820092,115.88131692860591,1168.2958601370542,363,37.551936533055915
196.98820145389186,246.29929806807246,816.0236476202778,49,4.223544145719819
207.69729237975238,137.48238881951644,916.5843653975176,55,16.521888938838153
250.91366524184906,271.6354106314328,883.0163744822814,154,10.406448534612375
108.02847911109055,263.81270277233125,895.2586614662786,355,-8.519316259207525
228.8316662332713,208.15875099710888,1163.3738207517501,200,4.661556449157283
184.57920279861787,242.0485597246623,987.2276216937161,308,4.362310418745105
230.99894087116587,162.8700226367497,986.5197651759275,356,15.224177125217624
147.90485272770047,194.23357978656293,1104.230256982113,118,17.123555030246223
456.210912295958,264.3273795420943,861.7968816019703,263,38.52666442402154
337.43698142161946,191.85303943464277,994.9061416400203,46,28.552761274726908
371.6409276577958,171.55965306508836,971.9940856484238,302,28.420717581273387
415.6684954429353,198.84248945006,1038.7642762186624,356,35.49136091938777
299.3768795716229,265.6498504874437,1199.8230813001755,189,30.075960356521183
134.76811523496949,167.04160947417455,1107.7795576328188,310,2.1526426809003967
314.8426167274191,134.75231862714875,959.1462812069709,318,30.207839728221042
334.73644720835165,242.40280406615616,1131.0212209096187,129,30.699983352078675
398.17578967373197,265.1956425416164,868.2833453249921,49,31.87751226765358
272.6638184918718,120.12749570470666,812.185474523584,25,30.517705133578012
151.03212111822552,147.97482255118894,881.7793489857092,266,11.428797266898748
213.5103623194898,128.39439795219877,936.1646224457038,118,19.128581460274532
245.23291855945405,169.58828231643332,1004.232302983824,144,18.032749674075607
358.3668965326405,190.07019578108253,1046.0516562164798,200,30.999907659907826
328.31132186756474,249.7652673926613,1164.2422868857686,157,17.336836755606296
242.4386903591385,230.22951697633482,1003.9416038201831,348,20.174135231815516
494.60609951719186,224.18571349568623,1000.5102578502917,134,41.06256584077017
342.3099277427549,170.47498932193088,820.0972039291928,148,27.500540139451683
194.89071669439778,268.289510616952,813.9646210624895,336,18.16655432767145
140.7129890481615,194.2574334796329,1020.4639847665488,71,3.7415002353106317
161.1436556737328,295.8209876030309,975.2714452993378,233,9.692426360323896
198.38309135380325,226.82842765914737,1135.6721579921195,334,18.37328073792174
164.27254930382227,125.25294831290054,864.271833884738,299,17.43232943766452
174.6268096205223,235.2355124150868,809.9886648468198,154,2.4154069876149915
214.03806747753885,165.0208030863398,979.6155071720503,90,15.848158080152672
169.3494381179019,237.26543933721948,894.9914227009031,334,18.204043350586716
458.70616985057006,113.92822963248115,819.845749335535,199,33.07143782999944
132.0934982646569,134.97628743519186,1089.8393147390516,161,7.132242983225091
309.80455582810185,271.14745178115726,844.637199982899,26,23.494625592093325
264.1587307958646,145.43591140470298,1043.3278000031087,121,19.777474510413125
492.95144676344256,267.408225048588,912.4199000667556,301,42.98417250878422
144.81556086722094,155.85521769088209,869.3984201420088,212,15.854750345173604
259.1422396182967,228.57638201174154,951.900609167727,63,16.275436276986607
487.78817331014756,238.8301147019662,1120.5783104891816,68,40.06226420019415
446.2028503575921,202.5309506290106,956.8374307618291,253,37.48309217220969
426.828828379712,161.06213533934624,1100.3078596844223,2,36.138805480855474
203.16113081797593,142.52887527421922,850.1945187196603,108,24.78268149256799
168.35503495602632,106.63787091248524,1109.1085678660315,286,14.043867486575135
367.4572879697724,160.78928024814476,894.7733299626594,49,27.4304945948421
471.7503956510343,230.6325581062566,1070.957251955549,140,42.252182804889415
322.70515720557194,287.66096368969653,1026.3126219363985,218,15.852855874863398
328.64507578795997,274.2408964526104,1171.657886884675,44,16.518855469839277
211.99163746411367,253.21295530706053,954.9290071901256,269,8.186789511295231
407.79717327677474,257.6894686506597,826.4660755337761,78,27.395871282854287
174.81749942300934,232.99698069519906,807.6621942205012,216,6.930903583190688
229.47169456169746,152.0573715132006,1130.7434243891012,98,19.819798828837254
270.1745754465667,281.439006141166,1009.8942550645729,236,13.593699061304983
303.044151473782,234.1464623811668,1110.0976207339797,282,25.114409374495796
196.9638929660321,212.08812619608798,893.7702400046059,149,14.902886511007726
145.93472989568141,122.19789384269622,938.0334982052934,304,8.256022300768127
344.24801697665305,189.41110876128508,812.0415488845276,66,29.827776353093313
215.45222129610232,192.07165424038527,1184.596929829645,234,18.94873183238241
332.4952885690449,272.912721904534,1067.1471626803254,87,11.669210578523499
161.74508610968093,209.3296440375577,1173.2820351037226,79,7.965431173460042
292.456040741927,176.08010979408192,906.1985629716289,205,19.959558042984035
313.03577302063434,295.36006570213186,1044.5854444902643,279,25.840898918619054
120.72941472897077,122.14411866526314,1071.399987317055,337,6.752704613266108
234.64171127756822,184.5096856623889,927.0198801030353,254,10.081271068084028
153.7658707755897,108.40493503428105,1139.243694006252,304,12.847256242500777
125.3499881891071,247.98082415338607,1178.864585160099,130,-3.048903909254184
495.9840929559781,283.6153104398301,1153.9420470784016,84,40.50557009629574
228.94153798988918,156.0074659100979,1095.626790375749,276,13.810718009075092
423.94977834185397,271.66833535982414,910.9858718899816,187,30.594028820252802
201.85626190550553,158.44364609237954,912.6464168422527,46,20.452496021752395
372.6010888895717,282.15403232878305,1185.3441281784153,183,30.475050383588698
404.0911439558746,250.7923807193568,804.1137983742768,268,32.93869137606437
338.2554962431377,260.9813553682877,1086.4199892968577,296,23.098593293138013
288.63047542006336,103.6013111200909,1082.498465022105,322,28.817464267057233
264.7363656589074,292.5620714148052,1049.075816379919,100,16.290452758775753
239.54730661719813,245.33419841406464,1196.0435384347463,78,7.535008924939137
471.81165769913036,160.95021907722668,924.7517743054901,272,46.1103410356709
432.24776311509163,265.87893297176936,935.9887455172993,339,27.812359400135296
486.010764266605,156.304239682986,831.5757611786222,162,45.26812411757258
149.71888939421788,274.5507679132256,977.119254617495,44,-3.8501014789876993
392.3469900814577,122.5160780823874,904.4194104939393,238,45.30287632087948
475.3361827284151,240.73719549215915,937.3546808710577,134,40.65346662291876
172.49322646626405,208.13969532898207,1133.828716102251,192,0.9822114862475306
126.598506946711,119.30689403908816,1174.1938054109983,356,10.249872861565926
396.44825971602364,148.3787656517678,874.2932288020743,278,32.398777468590794
329.7892452719648,102.48080725546296,949.0035726213864,18,24.836249515516506
436.7315107033088,193.75359309290116,1171.4522248461576,12,34.84098904802791
155.9089506505158,160.25305215200007,824.723384275689,180,4.738273709109087
418.1069247439561,219.67149685955178,836.9442112445514,123,35.8644464563402
180.65092801909782,159.44756154172345,865.1163956824918,246,16.07598515982032
165.4623771462818,159.98382230139694,1038.0851336507499,222,12.52417047426826
165.70631917239717,248.63863974632068,860.188908402399,51,4.551177287219361
425.82988809255284,109.62856719567068,1187.2305525802935,71,41.11065187919666
366.07888827848006,280.57899903839746,978.6858109034081,48,27.015866406318054
309.2261699076477,270.45277487823626,1000.6071841400666,19,19.864566930561367
243.532193649401,233.56093664528132,898.6634463221626,262,8.735802416774849
450.8802163252433,218.64431402147687,988.3841009738934,84,31.053875362105458
256.9780429690542,278.46049962793046,1064.7654530548045,155,11.984474708048333
426.63977578863086,137.0660359057429,1100.4708547816172,53,28.96172129432746
275.65396342808737,115.79383243816572,1101.5472330839652,107,23.965720387558104
250.77777176996304,147.9020339819076,1031.1564450776355,357,28.30770151451901
285.07191426784254,258.91565574003806,1161.743909997543,304,24.859860473580316
220.55114966565685,106.93405334529666,1126.9631389224437,135,21.75654301932523
399.04375207050043,216.56136701669794,1102.8192458794501,69,33.40486652557292
301.0881560369917,299.087503238262,822.2422086721842,11,26.340918096602977
192.88507805872692,271.1392187675079,802.7511848878597,143,11.380866028389109
459.8298293098274,204.2891378087179,884.9789108781891,192,42.31670447448858
253.55648854928455,112.72818185732847,1065.4094375653808,69,13.214666290381263
317.4211444455955,266.274702877142,964.4789955530183,23,25.322473272483784
462.5888443858188,219.79570163544213,960.9625037197247,181,39.07158610833759
349.69519836559687,122.98659941191337,1153.8347552918456,293,31.351268138800634
146.75921628334564,118.77145696467124,1158.2251392527355,9,7.189158159759807
475.93284944539005,281.92536388731844,1163.6701056214342,271,33.46403956682686
351.08322122856714,233.84005258761567,925.5512306060109,93,30.630203885280405
233.96224586283444,265.8573598633511,1076.4223250957048,17,10.131561946829018
155.7088290653549,275.79578005645345,908.6532725097478,154,0.7627011093615792
417.6100757081184,214.35447040966443,876.2439332297799,328,30.465550026678045
348.02910237140543,203.48927035100826,873.8529829389477,149,26.971440691904412
313.38443679052864,186.08548206419803,936.8430483454376,267,22.906121054754045
457.55703322038306,163.38931755822387,971.9830479119287,328,37.92745968162884
415.4388844898123,186.91919217174234,1132.3796684220274,106,26.34714899401677
160.66995189310046,254.77593114603127,847.9564373890848,35,8.47498542953097
224.6888271182193,220.38468620302632,1093.9703389579577,119,11.949532024421785
199.3956559257863,278.50465799096924,1012.5819656757221,14,0.7281394079100671
397.5785170290708,188.67600287583753,915.178137070397,14,29.107870852450787
113.41297389431175,221.4179157437508,997.1278338131299,266,5.676061882071723
327.9558739485266,226.26151061839775,919.9768279108091,140,23.02671622194933
404.9834742962762,218.33943246126512,1038.4327820953224,294,33.47634454541741
450.7062547046998,240.52675461710328,973.5375691420977,364,36.89702902956636
236.832699486363,147.48669367496126,865.7622116315515,119,11.114656382682833
428.5029218688051,202.47275550915813,846.6332298222787,238,39.84919712774026
144.2526947820829,120.84496056166954,1018.6782728288521,34,0.18179064821515034
438.5809166938073,176.90226552896252,1160.9652133144414,169,39.01066126598982
150.99546493279297,197.53341372425288,937.5830746230743,10,8.400730414543878
258.9149162241469,230.4448519090945,1093.2000428890492,122,14.490030508064052
418.91814631182143,290.1062105172407,1063.4645419759067,145,30.60361672434789
159.9669709395095,220.13021330967118,1172.6219657237925,223,5.834509082266288
191.7005580930566,248.71878323531195,1128.3924069196564,257,11.131592662995638
388.9010273572265,201.25321189904054,1026.6421035621852,268,36.47205485836514
388.01461461842973,226.82080627526625,1062.812199293643,359,27.089789016152977
356.4590531541189,114.18644322675469,1159.354586633614,4,33.34640744883568
377.57937778684,150.8783161683694,959.8075138347739,354,42.21601198220609
317.0897773390385,172.37061864102773,930.7178823431109,106,25.473273114524268
200.7196235627811,194.4986710013027,804.3244334540785,85,8.681507684105913
238.2783974015678,109.12974910047674,1130.6204296765857,214,31.82751648056062
172.63908672057028,128.00481951066354,1120.392280161346,121,12.51719889174764
463.3802245334513,155.36286155826116,841.7818072400605,132,41.04752889444646
333.3567179064482,294.30653818021017,1030.74295245308,338,23.262215929302343
260.34056670545596,166.26940142061017,985.5926792667549,197,21.92990323751149
284.8023214576531,196.4082116224165,847.4836382036445,19,17.15544683739956
478.91333584472613,139.2195425476786,1192.2272908242894,130,43.180310760609544
161.3405612464321,222.15601421515365,885.8783549853422,12,9.907174131069375
334.49193280671886,156.13664310319487,826.8936720362244,81,24.585356019338363
302.3554715537864,141.39851568768535,1037.9389518007638,330,24.365651485360896
344.5816941738591,203.31452568919582,1095.546670853213,354,26.37202075558286
107.2440735283362,101.10115983208416,812.9773784188748,262,2.8004852713084993
448.8495635776606,101.53280652984506,1063.4870554908089,125,37.644118722015975
472.847312993445,143.81376182037155,1012.9167503805818,307,39.546143590125446
326.05327343568354,107.34427250016422,841.3060035500193,267,29.905501100220004
378.6603295507569,121.60515082613827,869.0095507785448,140,37.36650369229761
468.9997524709183,167.77212986775032,1027.1897189264323,329,49.069939238101675
382.89545372535946,260.51713591596257,918.5430454053153,2,25.569631662697144
161.01561716570455,214.40972867386017,1175.3262914605264,8,7.743424040020985
330.5153440667253,202.53354519128328,1127.4960917936203,250,26.64182617664684
342.6860185531424,158.69776464162433,1193.4268826054652,139,17.25651884719973
269.6522685209544,286.35074388656324,903.8683355801656,124,8.148235098465909
394.57769424988913,179.40300824743832,1187.8894531191909,309,37.383940468440706
473.74680590760596,117.4185533591543,972.4935479166231,228,48.07617878240078
470.2274051627105,223.41330322356026,939.0075181255019,10,40.13011548069289
280.33574856165285,122.76767869532028,820.1398107877413,212,23.126130999082328
145.2952183363021,169.04462856033842,821.1061031438411,112,-2.7768818973915836
493.9364795849338,201.4823877435618,1076.804502378662,8,34.256903642919426
435.55923457837366,274.84450493703514,983.1715977736112,292,28.356158982749797
149.86507248130675,198.70931606802372,890.6086504144423,362,11.814884340183049
