satisfaction,performance,workload,years_at_company,attrition
0.6242379959139921,4.538347552918455,50.39471183900952,9,0
0.11689804070836407,4.582251392527355,44.37012669227413,9,0
0.9398321236134751,4.636701056214343,57.89395917889428,11,0
0.6277080530714179,2.255512306060109,45.21537959104322,6,0
0.3349056146570861,3.764223250957047,34.322875356007614,1,0
0.13927207266338726,2.0865327250974786,30.071417153958837,13,0
0.794025189270296,1.7624393322977991,52.47916764601311,6,0
0.6200727559285135,1.7385298293894769,71.84317111132961,5,0
0.5334610919763215,2.368430483454376,58.61575928150383,4,0
0.8938925830509576,2.719830479119287,79.96036494717204,12,0
0.7885972112245307,4.323796684220273,44.34233228236,6,0
0.15167487973275118,1.4795643738908484,44.022753238002764,6,0
0.31172206779554823,3.9397033895795768,37.98747301169721,14,0
0.24848913981446574,3.1258196567572214,38.20317941326676,6,0
0.743946292572677,2.15178137070397,44.25932980050239,2,0
0.03353243473577938,2.9712783381312984,69.64200226367636,14,1
0.5698896848713165,2.1997682791080906,75.28783953182239,7,0
0.7624586857406905,3.384327820953224,78.75435848538407,14,0
0.8767656367617495,2.735375691420977,41.614482704822635,4,0
0.34208174871590746,1.657622116315515,74.0648772807046,13,1
0.8212573046720129,1.4663322982227869,46.412754463866854,12,0
0.11063173695520723,3.1867827282885206,35.64202722584422,9,0
0.8464522917345182,4.609652133144413,73.50124627600829,10,0
0.12748866233198242,2.375830746230742,61.80528173218093,2,1
0.39728729056036727,3.932000428890493,38.23654480405308,5,0
0.7972953657795536,3.634645419759068,51.49156287565013,14,0
0.14991742734877378,4.726219657237924,44.362884743853385,4,0
0.22925139523264149,4.283924069196564,66.83972843550984,9,1
0.7222525683930663,3.266421035621852,52.6708115312134,4,0
0.7200365365460744,3.6281219929364292,79.46399725531924,8,0
0.6411476328852973,4.5935458663361395,32.737249112979754,8,0
0.6939484444671,2.598075138347739,47.75076330681233,6,0
0.5427244433475962,2.3071788234311095,54.09500835549887,6,0
0.25179905890695276,1.0432443345407854,55.15667773741599,11,0
0.34569599350391944,4.306204296765857,45.796791119281835,8,0
0.18159771680142567,4.2039228016134595,66.46201245487839,12,1
0.9084505613336283,1.4178180724006055,73.73735367444874,13,0
0.5833917947661205,3.307429524530801,76.93596509889315,12,0
0.4008514167636399,2.8559267926675496,70.25466883997632,10,0
0.4620058036441327,1.4748363820364458,72.52900986532997,9,0
0.9472833396118153,4.922272908242894,57.52726503099977,5,0
0.1533514031160802,1.8587835498534218,71.29441132134073,11,1
0.5862298320167972,1.2689367203622446,45.17519545739761,1,0
0.505888678884466,3.3793895180076383,49.92393810546072,1,0
0.6114542354346478,3.9554667085321307,45.845650690927215,2,0
0.01811018382084051,1.1297737841887479,53.369366772396276,10,0
0.8721239089441515,3.6348705549080886,44.27898081193182,10,0
0.9321182824836124,3.1291675038058178,78.08057211272234,5,0
0.5651331835892089,1.4130600355001937,45.64223140028341,4,0
0.6966508238768923,1.6900955077854483,34.90222690554699,1,0
0.9224993811772957,3.271897189264322,56.34085830252067,4,0
0.7072386343133986,2.1854304540531535,32.854953922258815,4,0
0.15253904291426135,4.753262914605264,35.52715831542903,10,0
0.5762883601668132,4.274960917936204,40.969469459812316,4,0
0.6067150463828559,4.934268826054652,53.21751249410708,1,0
0.424130671302386,2.038683355801656,51.66254661545139,9,0
0.7364442356247228,4.878894531191908,69.98459310013956,14,0
0.9343670147690148,2.7249354791662315,66.97373269420567,3,0
0.9255685129067763,2.3900751812550185,51.315914699535064,13,0
0.4508393714041321,1.201398107877413,46.68521037878149,4,0
0.11323804584075525,1.2110610314384105,45.823439203074926,5,0
0.9848411989623346,3.7680450237866188,68.69975436470045,13,0
0.8388980864459341,2.8317159777361116,32.60362031106349,13,0
0.12466268120326685,1.9060865041444228,30.64108247553029,7,0
0.9208418826173723,3.4558812253009306,69.7772195963324,6,0
0.8698963620621283,2.0114324730004447,53.857318799452464,5,0
0.5188380571260721,3.3105270173776904,36.544056927678795,8,0
0.5912754357449292,2.4368349879307614,41.778296729725064,14,0
0.39900270387013026,4.294208906447276,76.62519765486913,1,1
0.05476163882203133,4.282784643067117,72.9751487812449,7,1
0.3351972416459009,2.9094015924896053,65.48925251119863,12,1
0.8028534485980114,2.4032764373400624,54.11126151686633,6,0
0.004632023004602859,2.450239186236378,56.01618130956929,11,0
0.3334991716911442,4.2228581026728715,78.76222676419793,5,1
0.3981686935909433,2.312717931190448,78.28852219421435,7,1
0.5373956029379229,1.836237494827384,40.76345228929171,3,0
0.9198556164127605,1.3387533675012273,70.55522831526591,1,0
0.34634599436596125,2.8667724835376336,39.86213330835084,9,0
0.3469532018962277,2.9285283956793675,40.67687389419757,2,0
0.7375012481097484,4.363634841611629,63.80465170822884,13,0
0.45221794088980716,1.884954785784256,50.25005492937742,10,0
0.22460482293998196,2.5239650946735996,76.577220355326,3,1
0.4524395161326934,4.233622955574764,34.45048674480044,8,0
0.14085702037979986,4.2944944429958944,55.57628204047465,12,0
0.1763869865062233,2.538444303915073,75.92607652215605,10,1
0.49836777273947974,2.8364960931467236,75.20568302397525,9,0
0.4189254495045479,2.2131435633971317,37.82646067078706,13,0
0.9148459010681,4.730219513677248,48.33188500482282,3,0
0.3623938991166331,1.4745750629663212,60.95607000233481,6,1
0.5805883502780435,4.73499769200588,37.96974423857011,7,0
0.6322642879195304,3.735465807341373,78.40110860228694,1,0
0.013094456588333636,3.1262886107469248,75.73746643638302,14,1
0.6635373720167106,1.1306362431379835,38.347508951723455,7,0
0.17803596686975143,2.902384767288033,36.05777306304927,4,0
0.9610703174694551,2.630992420010929,34.27042414041327,5,0
0.14866272775311296,1.6448752479004902,75.47218320183156,8,1
0.41462412372702373,3.6256384140026277,39.68119048977304,4,0
0.08534966807864386,4.884603629473143,50.81424642721774,4,0
0.9968742518459474,3.2487552442581005,52.44256828260015,8,0
0.5021950103312426,3.8590131057757833,59.95055221067838,5,0
0.5953850173200438,1.2738018102640671,33.58676718737125,13,0
0.06707647738842748,2.670667983267979,41.3379308700258,6,0
0.7499604703991778,1.4654339406579835,76.5745193459463,12,0
0.20990559309558576,3.4511833421460416,75.42050536342848,11,1
0.8980542894407137,4.753928632856619,69.06453237028461,14,0
0.20513964048200717,3.647110929886554,30.97006228091077,5,0
0.19068772066366657,1.3072121932576861,46.3503384248051,1,0
0.03654966784809488,2.4186648199403313,61.39793676714539,7,1
0.47206694510999925,3.202653517763406,43.759510588673784,6,0
0.5648411332626164,2.612831024533009,75.47933475268886,2,0
0.06570863942835237,4.334576041900689,61.69447309162209,11,1
0.7755276166950106,4.258684018839957,33.59533586582228,7,0
0.4532888347480276,3.4473240804128857,75.45027944178514,6,0
0.52439026932758,2.493831780530821,77.88833290881112,5,0
0.44076274693822814,2.0213454950529766,33.88562091958627,8,0
0.400763060875326,1.4234972728525173,56.61801174306574,5,0
0.5596403313082179,2.419590733946216,45.16821411070852,11,0
0.1552402459307125,2.652690068830878,49.641953824070114,2,0
0.18192813049527112,3.7032917004162944,38.982560897767094,6,0
0.8617856210135173,3.632639297190294,58.903605100620624,14,0
0.9461154621336327,1.2804325585650278,77.89896766244453,12,0
0.37330931627975295,2.581037261724631,55.153630013580454,1,0
0.27074467314355377,1.7271154688694477,34.145729069724055,5,0
0.6439995432390158,1.6272508212672228,61.00006667387042,14,0
0.4087341710980964,4.309208598948984,47.01114972256285,6,0
0.02538635566034486,1.1676608668650301,72.7962594795649,7,1
0.15615259736619036,2.6767315036084853,51.73390741582351,14,0
0.7159722288473975,1.6728146230660728,39.64198044711228,2,0
0.6589239419101514,4.5173208627138965,39.55528113455725,1,0
0.02709599250348349,3.2281620531001405,68.43820903605803,6,1
0.22197216193294944,1.925522545507392,43.279379915368,3,0
0.2310747965880714,3.0097091486655057,68.36166970796114,5,1
0.6718927435987284,3.9259454388124633,40.29436553832997,12,0
0.019710537754364155,4.8324720356777355,46.08431843506547,11,0
0.10410858198457384,1.8817840169816757,53.27434862198497,13,0
0.7999160853731894,4.54472708851738,77.15979248467254,2,0
0.1785446620543336,4.737216456669961,76.58657123769123,1,1
0.6527461078518747,4.6656821781282645,40.34359377111439,1,0
0.23818278104672652,3.5416574274476393,47.91095206215364,13,0
0.09944139275934516,3.5192826177388308,37.469969422688614,11,0
0.24317219099945409,2.612842532735291,55.49925396567485,4,0
0.7222669318556592,4.009591529215152,53.029127534733334,10,0
0.8556964681062857,3.1251760734037277,75.03800812253662,13,0
0.8302198645669916,3.709752284913178,76.50026888955364,2,0
0.3971835296184548,2.713831615395182,49.17836955036461,1,0
0.6680851365706462,3.9259858561725562,54.58689715094947,6,0
0.20498429541582097,4.297886070418196,74.81181245730666,14,1
0.29314773026101326,1.5857450264112645,70.33539038725307,4,1
0.8963358185211198,4.331718862296912,30.182815567232463,10,0
0.013001923510736035,3.161186127161229,46.002978209179126,13,0
0.08550853085446808,4.378663636360898,51.08871209680629,12,0
0.20788625514602732,2.7252068253640584,41.48581418416158,7,0
0.026532203873819715,2.51616194153214,39.97858079479694,11,0
0.18143543508979731,4.66024293006889,31.889225329783983,6,0
0.5830415609696922,2.004677070193605,62.16848625348803,5,0
0.42142455059249795,4.376849301144572,43.125514524158284,10,0
0.8926717110769748,2.9360822900376164,32.61735892156565,12,0
0.8174435617384409,3.056381770205039,41.54896552640318,13,0
0.34181735169787597,2.233873125957936,70.09569764180632,12,1
0.2594234334312925,3.2921688024760627,72.57445908232734,12,1
0.3796924081672669,2.3008447851048452,54.15331225966513,12,0
0.5902949425148077,1.1570776569666092,50.80353352043431,2,0
0.26806364082287626,2.087994421377424,78.89268467508909,5,1
0.624148907849134,1.0255161736263627,40.0282329794035,9,0
0.4094116521912404,4.913419148227426,40.76796414273042,9,0
0.5520471808519802,4.86298883927899,44.593358851819985,2,0
0.4361265291353167,2.58062118988922,38.637865914054366,7,0
0.29446575954191767,3.913483417358584,48.96827991020933,10,0
0.9484533069621567,2.3832243936417,75.54171134948768,14,0
0.7636057941597608,3.684372628343904,60.76739203142871,4,0
0.14011317576645255,4.221720172183916,50.597327430613184,13,0
0.8684679758979128,4.787024978768963,76.72053972856074,13,0
0.48743119824951364,2.600849103398688,32.42321162379112,3,0
0.8945522268940914,4.133191931824191,40.51380889509307,11,0
0.7998552559473152,2.063713802528475,58.294430255087946,1,0
0.42521350446923345,4.961329215174594,60.77763115965896,3,0
0.022469308320117398,1.1030783950574046,31.977875328130658,11,0
0.2686773593849461,3.414115226004484,50.15193789535661,9,0
0.5416342146608669,3.6380239266053085,62.45769824154364,14,0
0.6334782198261473,3.7521822282965154,64.90352732017007,9,0
0.2578876854332023,1.481550315156356,61.90699512581347,7,1
0.13935607407282413,4.754119133892521,46.02816121804623,3,0
0.8349302367992991,1.7247331162003312,34.676006179895474,13,0
0.9844021807035521,3.4910136129593643,51.3556223209667,3,0
0.5256901823026858,1.8907043164923398,36.437721868402775,4,0
0.1716792858483035,2.2288656680850836,77.38118292603335,7,1
0.27230732651936895,3.1858341669124974,53.75854330113141,7,0
0.018390676547466733,2.668773674258306,45.86295871784338,12,0
0.914298806560499,1.6409024039060252,68.315203555945,12,0
0.11775108289014113,1.6837456096833932,54.89742962911319,14,0
0.5765164755142536,2.6725791526511986,45.501701200622506,2,0
0.274055220687206,4.0291319131020025,70.59838711954009,12,1
0.5541780025157934,4.591858587391155,73.3576075500561,5,0
0.6514203883518642,1.3365106490375314,63.65040831443385,7,0
0.8297418037072016,2.5724156302376042,32.348221120383364,7,0
0.2064212717606032,1.4009822548915065,58.3161440083266,6,0
0.010995828658480478,1.0663699225303915,68.16474559986409,10,1
0.13688563006880727,3.6468747305758265,36.82515060417911,10,0
0.9000186418481051,3.409797767866351,41.43353756923017,12,0
0.8738900775625152,1.6520764552595448,74.12475525340682,8,0
0.5974131021703083,1.9352513323722564,31.006086092653703,3,0
0.6005168604336534,1.0948310145780735,67.6363568912988,1,0
0.6650366745462555,4.339788822777615,53.688664625721145,3,0
0.1753712786234496,4.898762384194206,52.33860794198034,11,0
0.9144119459249598,1.5418381471787632,30.35482662474436,2,0
0.4187705248920731,1.9259008550611925,70.96991154832463,2,0
0.38313852824949746,4.473638095787736,47.99124503182833,14,0
0.5189177052828375,4.705855191824739,57.03828156502715,14,0
0.046965966775055046,2.6785095312272413,63.865034316782975,2,1
0.1662833687560794,1.2024898890762965,65.1314788218958,5,1
0.7380336164263704,1.1575673347712776,77.79900294130361,13,0
0.08279866792512647,3.2957994642760418,56.566997661830456,1,0
0.6031521094663882,2.571580435572716,49.98597754872138,10,0
0.24534910968132095,1.114609710310618,77.68518132458539,4,1
0.38929561404197655,3.333009569250227,62.105511751276055,14,1
0.28869373677069987,1.0452101463560899,44.90751781382778,10,0
0.35567271646494913,4.149487832597092,36.32321227017856,5,0
0.7190459051842455,2.2257312908134863,72.12772507325906,2,0
0.297121715623175,1.1610320120369284,48.10908013970758,5,0
0.5664046402968972,3.3534088839326133,63.02348606822156,10,0
0.47605040219909966,2.5907376577322188,53.54082096829491,4,0
0.6636711653626481,4.8952016534285985,39.94648898975191,8,0
0.936829739324758,3.1767946500148088,60.084330431023254,1,0
0.7325720972102503,2.100956724148033,33.034153447534116,12,0
0.21494037859075676,3.837755458535899,50.667122993559616,5,0
0.031183135061284672,2.0859680101708453,57.33074698318355,14,0
0.2622640442998251,4.61697316563026,51.80234870592895,14,0
0.5950779307002548,2.4988878820295057,67.43360876254954,11,0
0.05142581348425035,3.199474251104821,71.39624772726563,12,1
0.49636624720123634,1.2022924152969154,68.5621537016589,10,0
0.5968428489168892,2.704484951808923,31.940647390590104,1,0
0.3342438908169608,4.32945415864398,39.70643852229861,10,0
0.7709122037458219,4.222595221453368,56.830375463188716,10,0
0.1065982531337718,1.897274235414105,76.74110202219006,4,1
0.07513778173580876,1.9043162840422507,71.74783875260584,8,1
0.7281887562036033,4.269221248852947,72.12672541759008,1,0
0.49549131620619846,4.721593680677302,45.160409687983744,11,0
0.688402396427736,1.3814436850920142,51.47239485393513,2,0
0.4348273386037462,2.800234557704901,53.53529736579687,1,0
0.2464020332391068,2.349817115856916,37.86857916749552,11,0
0.8191023176741997,4.482753821829757,31.553406512222814,7,0
0.7994158789689793,1.334099658720075,77.34514497302584,2,0
0.6946964708544268,1.8445037702321496,42.03562928317534,1,0
0.2721451372299627,4.009873350345977,41.997445186181565,12,0
0.5902306668690871,1.2051753959248623,34.168952688437976,6,0
0.3609738969400268,2.970141522857157,76.42538759718893,6,1
0.09158207332663415,2.76842813871888,58.986855746988596,10,0
0.9173135754622428,2.3376047159549946,63.351842856267695,2,0
0.1368186309189614,2.578289261275695,75.57884436315263,1,1
0.9502373538208024,3.1197623477209317,47.281008445039475,14,0
0.44600577295795574,1.6454694335535325,61.0753655569042,10,0
0.18513292883861965,3.287983513134371,31.939972736444375,3,0
0.5419009473783581,4.221729317199945,39.33862641155647,10,0
0.8729458358764083,4.040643719160636,71.56229025449713,14,0
0.7322248864095612,1.6155996187750947,68.33841781691679,5,0
0.8065611478614497,1.5969978789658956,47.532134572857345,6,0
0.6587833667107174,2.0726974709796533,48.84053138871062,3,0
0.6922765645178525,2.444298905364149,56.677721677678974,9,0
0.8491956515653193,2.6338223256339304,30.012050234256726,11,0
0.24966800885918594,3.718788867333381,42.06221680190139,5,0
0.4894249636431405,1.2267217286633416,40.411590430410726,13,0
0.22120944181960223,1.1386908169042655,42.52414733748817,2,0
0.987668007996647,2.567642251775636,70.29529212667207,10,0
0.9440593396866133,3.788654768551922,43.98369282732216,6,0
0.0394268113685059,1.7737413718259303,39.57606610250741,12,0
0.7055751725156885,3.566017925025007,55.21317303965158,8,0
0.9252483174156658,2.039312551761198,73.2822518186366,11,0
0.18057534512733353,4.544344435254065,42.067485191874994,6,0
0.5679452305526295,4.582759777066466,33.926812139639935,4,0
0.9154882975880418,2.189148817125306,47.820236792483236,6,0
0.03394597858579884,1.919975015852962,67.38259122824888,8,1
0.6974202672468399,2.645215888264925,57.53452723473973,8,0
0.29734900737255077,1.9621263407205949,70.83966847871737,13,1
0.9243961953765304,3.6895353731668146,77.9796073804617,10,0
0.9710582451653678,4.304258738193142,69.63312383758085,2,0
0.9442664891134339,3.692368523644868,60.19015394218767,8,0
0.47421421665746377,4.297401788997398,54.667079402619024,6,0
0.8620426509893134,2.5879686488298965,32.003454317413336,2,0
0.8445493985350704,1.6252678828354434,79.21609894070207,1,0
0.31910047324325563,3.9518037895903686,49.17405612875213,6,0
0.8289154741506773,2.4418980205662155,37.61141069584334,13,0
0.03700763471549262,3.68508330091653,63.33544276982284,7,1
0.596269878482053,2.0825757679270627,44.214414454772964,14,0
0.23000883728770305,1.3249185392266907,59.28891354655238,14,0
0.12056688577727881,4.9703271819510535,59.33839539222956,10,0
0.07695320162920916,1.6248060317223971,52.28649104514346,5,0
0.6962887758781398,4.953683975853924,71.80593077725213,14,0
0.33987496376806614,4.90911973026579,43.24835307777215,10,0
0.7247667715287615,4.175272415632159,52.43162958088671,8,0
0.06535634079894237,3.6376918483279903,56.884606429548576,11,0
0.31529033783061033,3.311228201004339,63.18123603836498,13,1
0.5394912923753372,4.464406181511339,69.19859252527948,12,0
0.7907231648389635,2.1577580864779518,49.7403641439128,9,0
0.3187525029320699,2.870724849939508,62.3023472048298,4,1
0.6258913764370091,3.4775598774660077,37.530547653425955,7,0
0.8859777482361871,2.6447619034779644,76.63240502712392,8,0
0.6158631881823046,2.709945816361072,49.15294032105018,13,0
0.23295947475363377,2.3211386700083376,66.47607109882192,6,1
0.02440078155653802,3.256927266738144,31.017054094108882,2,0
0.8700988739009299,4.402298112060464,40.25935714524035,7,0
0.021269410850387138,1.8061135120252514,54.354127216178895,13,0
0.8747016726841994,4.737732155013766,73.91262338661733,9,0
0.528937134027212,3.7563506149929187,56.362757497533856,5,0
0.9390676985128962,4.293092850720121,76.49352411469395,2,0
0.7987832357736654,3.2247627705200466,54.189844829139815,4,0
0.9979341105333375,4.1180668056962535,54.52245483679749,3,0
0.35071181545171015,1.0648015893578688,35.98733942502659,4,0
0.7671882889311269,4.273521699118141,70.13281220761098,10,0
0.40193091360924216,1.160555436341466,42.34827062335312,7,0
0.47987562030390885,4.55965350545145,74.98062446861576,10,0
0.6275054632183701,4.967850988954574,75.54121101651981,8,0
0.8736771141863388,2.1762698487071113,77.16550559370748,1,0
0.9840834691992951,1.8412742251431746,56.0115244551545,13,0
0.7682734138645182,4.061453455432163,63.854689239182214,8,0
0.41776678216733376,2.012105363681013,68.92579400308318,5,0
0.4213570022770702,4.462249532688814,36.55073093252328,12,0
0.7375823015888915,1.4113703686299068,60.04785974987486,7,0
0.23877714576830233,1.503820785517433,31.714895065165585,11,0
0.11047411313139466,4.916606220402462,54.87830416943629,11,0
0.35462215764077654,3.6953555930800186,37.74213408101137,1,0
0.28723899165408173,4.387548897715812,39.146146298104235,2,0
0.2963081204559901,2.297317509406072,48.25237833463008,1,0
0.23360775104990994,3.7059349980824177,51.62185833582515,5,0
0.04209318963636188,3.376967309234389,61.15862122660936,14,1
0.01787393473341381,3.412600480491788,33.721420921925784,14,0
0.9877223897360315,3.7301298381508863,55.18458806187223,6,0
0.42777313373586234,3.3014366925163943,39.13125651265506,10,0
0.3843266471596817,2.716249477210664,58.69875875158709,9,0
0.6796472826930698,2.1036907775221874,61.87023061305918,8,0
0.21825388786506417,4.074325323652808,57.835462827642694,7,0
0.9499611839502253,1.9050897200127448,66.91477552391538,12,0
0.786345014415552,3.7694172246176567,46.780462212045066,5,0
0.08941100231225951,1.9333312905973066,68.25532958165655,14,1
0.41758077578492836,3.5013206798178156,51.63835408540969,3,0
0.8791183075621647,3.9883130685161157,54.20922491612984,9,0
0.9447320222914103,1.8748555556261568,62.40510636305357,13,0
0.4674015112498697,1.2397732034452331,30.917919199961197,5,0
0.6134113892107077,1.5238949719766963,62.699711071012416,3,0
0.16703394609207523,3.423987869084102,60.92925745360577,3,1
0.9911686261369765,4.397785624902943,45.49235583766399,3,0
0.2316717013834434,1.1799872849416975,34.289714244974476,14,0
0.9427317741351257,3.936605036166585,34.54677249565206,6,0
0.6496466489923685,2.3652745838002085,76.16118734926144,1,0
0.6077367948788591,2.91411347967809,64.46396606129186,11,0
0.5126885110165086,4.7154381993822625,36.35513068853702,4,0
0.2306698117177587,2.327886018943382,47.83615846544532,13,0
0.17652803200550826,2.861347735757944,59.62414969507982,8,0
0.22048620907017535,1.0547296590427244,71.77858525453243,3,1
0.18643826214425452,1.3263948800193535,32.183046435650425,5,0
0.7795844735667533,2.034366364539136,41.83165657350044,2,0
0.3501252591667301,1.1114089632842976,74.487449514769,2,1
0.05784267656339637,3.525501304193004,30.458277509190825,11,0
0.9691026301408113,2.70559342720649,40.06995513969437,13,0
0.8837858849634257,3.192580810912088,77.9512087986483,7,0
0.927752283195213,1.6985887435853182,60.67009232610856,10,0
0.9949078226464353,2.1837281177464645,43.08356833187533,3,0
0.1738952492194873,3.6552978994109004,33.34955471979238,5,0
0.39624201890265875,4.8612108945216,31.40956702236111,3,0
0.7582384757040913,1.2016670944088368,42.237253981846365,6,0
0.6960206180537922,4.561537283421064,74.07429097944552,13,0
0.15389590633985506,3.307524805244834,50.795682714875475,10,0
0.8158331249906178,3.255678267022495,66.01666845829965,3,0
0.22444057183666066,3.0011141408310413,75.91425176899789,8,1
0.22381761482262308,1.2775763436167336,50.40202308014083,2,0
0.5369744228934136,1.3595074069446427,39.56386855186985,3,0
0.5929399348417032,3.4036480226363444,55.855896542845976,8,0
0.5800862078378112,2.363834285742233,75.40418435299273,8,0
0.09148683739775487,4.669072266310723,70.21872070688502,1,1
0.8774608626303804,2.626362149437889,33.29149216815769,8,0
0.26560004258870606,1.5731258348105643,64.6286400038791,10,1
0.12951492128280417,3.858875334008144,58.59487612294769,2,0
0.8887480798689772,2.1734136857640394,75.37315881732127,12,0
0.9556514982297534,3.1018812294235727,36.12407084251486,7,0
0.8621276172654506,3.79133114202068,56.70180566023283,6,0
0.8095160747248781,4.601056444808282,73.97313467559462,2,0
0.6552419806390217,4.168764779206704,50.501189337087155,5,0
0.5508573706091393,3.7054442714908964,54.099745886643355,7,0
0.08698675991141014,3.7185327295805743,33.523033883347914,8,0
0.4084532130706987,4.783698576128346,43.90718202244554,3,0
0.372688517012314,2.183296389986144,46.22533245844737,1,0
0.2597537837603262,1.0044483767847496,77.25612243724434,13,1
0.7234201136885849,2.0878182375927947,44.133368027057955,7,0
0.4958757350787708,1.871565518506976,53.0434367634826,13,0
0.08104621590764793,3.6473383404559927,63.56522117821399,5,1
0.22018320194981134,3.534846399062116,38.10916862039387,5,0
0.6832587636595959,3.3738455308188953,54.322119357093726,7,0
0.07613085949030018,1.0649737728378148,66.92695197379538,1,1
0.8512069140487687,3.91511221780259,73.3427606513533,8,0
0.4951465270139743,2.294121649941966,61.312963733121336,12,0
0.480586577326648,3.6602239560265244,63.452675765847395,14,0
0.5924077846595176,3.2263137140086133,36.31417362922845,10,0
0.8246809659251492,2.3709237017116287,77.28882486231736,5,0
0.34780920790219305,1.538305068416431,36.628703874224115,8,0
0.6780161525590636,1.3776755906419238,68.73364685908992,10,0
0.5657319639957911,4.326073332448894,43.24081608891594,10,0
0.2670282701694213,4.673590168326232,76.67965718506258,5,1
0.878629986355158,3.5991521870571983,65.99797696847398,12,0
0.7974260216069281,1.4137364594419335,67.69068564891845,7,0
0.6584518346584255,2.608108867552963,40.95295865299417,10,0
0.8505817290942419,3.915756800420629,52.151998831758036,3,0
0.8672942009598024,4.119283536040273,60.89065972946432,2,0
0.7083629767150348,1.4728744891643544,68.49868091033005,6,0
0.837013328363672,1.0001228753815297,35.19796879561948,5,0
0.6974714616692836,3.84854818352242,78.11826582272641,9,0
0.6801407717603004,2.4263847039448225,74.51103352772779,10,0
0.6186113782151843,2.017925326473041,43.51742952477922,4,0
0.7527166395576412,1.0515898791581018,71.1380121516166,11,0
0.1586051052930737,3.1611976270459987,55.91619615199117,3,0
0.8808707591989284,4.404602941703927,53.090324078100934,9,0
0.871843527745232,4.830526585090352,45.72170529057027,8,0
0.029247283034559146,3.262979802453157,59.04842933157963,6,0
0.8258167505647627,3.0578453109595767,66.49445588517989,1,0
0.1288698674734452,1.3402255419569644,50.546645248137914,14,0
0.3351188542591419,3.195491206170399,61.46095965041461,10,1
0.7435082562916078,2.5199163158615785,64.96564605776518,13,0
0.1607598960483082,3.4285411235343077,65.55609085076429,12,1
0.8179670241190622,2.554905391506187,32.598304906559015,11,0
0.8321341779577419,1.961196493801467,72.98739028425334,1,0
0.5074677337608362,1.379861100913506,52.9126657382524,12,0
0.00638587171683358,2.259673778355583,43.12080408481072,6,0
0.2870381331749128,1.3865793371510091,42.08822537398408,13,0
0.6169269183757422,1.7075878032959357,54.15070564219752,3,0
0.9811861780274235,4.949344634318184,74.34157697344796,3,0
0.6318135270166684,2.7764142276264745,48.91737908413235,6,0
0.2598035810641598,3.127487066020066,67.48628733917717,13,1
0.6340057030996114,4.494474114948861,34.84093654936093,3,0
0.5399853797158555,4.982275601962751,53.80283510755309,13,0
0.7798453951511436,3.330857797378726,79.58430701963678,11,0
0.10698063882695841,4.249895284176686,68.52189013961686,10,1
0.761027902502028,2.307764097346701,40.52642442203065,6,0
0.5412665786761103,2.2229758297891644,55.072073684895535,5,0
0.9629920038589946,2.610814883978241,41.68123818242833,4,0
0.3418721660386861,3.6900290506945965,50.47804636312546,8,0
0.6326218931339481,3.728766757020395,69.00420118674825,2,0
0.9320281055100175,2.2609577385978032,68.56124076452019,12,0
0.10250972799067926,1.5328396965465148,41.405018895119255,14,0
0.9372284872364511,3.5295850258620343,76.11116590774301,11,0
0.6878857223008134,1.513303448755058,59.62840913824134,7,0
0.0678370591051719,3.3139700329173203,48.996214548100724,4,0
0.30096356694681625,3.773688512225236,55.09677903904303,2,0
0.7081720886452816,3.8024459855778066,60.25356267188718,7,0
0.0673506014687717,4.013888442638387,57.99452659228927,13,0
0.5821704601762733,4.491437686262659,54.32025177680891,1,0
0.34588305695295674,2.9998359678591537,55.246640204470005,4,0
0.6209155177674771,3.9209967581182847,38.82059552139431,9,0
0.04574203381251285,3.476690941463347,70.63664521523397,14,1
0.8715368061523763,1.7465597591907303,57.08801599705077,4,0
0.9734889691773969,1.1027585794776327,36.553993085235156,12,0
0.9688778552856915,2.138165542707735,68.3078550791389,13,0
0.7496518317429247,2.7721348253504776,76.62219891886754,3,0
0.13008624013063197,3.468423777714625,77.36534496184811,10,1
0.7582631959290226,4.3998373220128215,48.450886620558634,10,0
0.02458691645880151,1.7849828668246626,36.7758436780377,2,0
0.022123551528997254,1.5021991595939084,55.91998133165326,14,0
0.32361021914954125,4.85391978989731,35.63046146746103,3,0
0.48864319040466575,1.4321782375056284,76.69937092563086,1,0
0.7704074178077932,2.9139642804287567,39.1789813677573,10,0
0.6832953766065052,3.3422549151732075,42.6382929975582,8,0
0.44590270637674834,3.165497683629753,50.331826344248526,1,0
0.2736266662816659,1.3441286281317728,49.15822342795629,3,0
0.9971245001577111,1.2281076560144775,69.73314461989446,14,0
0.42618130223597295,1.4219337098441427,52.81584102754812,3,0
0.4513870243296755,3.34235073549045,38.53841300016684,13,0
0.16362382119166918,3.1773795505372844,43.3604947743037,2,0
0.7948095487499294,1.934963168146977,55.4556692593761,14,0
0.6936822257814886,3.5510965673823662,37.372695871306746,5,0
0.2207696127887604,4.2802700082225975,60.58278378230071,10,1
0.0823810456158427,1.166315839386375,58.287365327557296,3,0
0.6804993020747131,2.9925197741921696,65.73511581911288,3,0
0.6545112142811352,3.757241648410761,76.88523076896838,8,0
0.2732595269982093,2.0092477082787483,75.61272805505779,4,1
0.9508635622504104,2.2310836211725964,77.30378090344158,4,0
0.15105789178090023,3.4545516119575352,42.23577985118504,3,0
0.4323348010426019,4.591741173774947,36.57826533196773,11,0
