impressions,clicks,ctr,time_on_site,pages_viewed,purchase
45,5,0.10869565217391304,127.75724702211426,6,0
60,7,0.11475409836065574,79.64302643700509,8,0
56,5,0.08771929824561403,168.4927667247012,7,0
53,9,0.16666666666666666,66.11506022494257,4,0
54,7,0.12727272727272726,135.90918546748807,4,0
49,4,0.08,136.65515306935987,4,0
64,6,0.09230769230769231,82.80988681942557,6,0
58,9,0.15254237288135594,118.8644792756965,7,0
49,5,0.1,70.89516473541411,8,0
46,6,0.1276595744680851,34.6087705101956,3,0
35,3,0.08333333333333333,87.96371319205025,4,0
63,4,0.0625,101.50125173214009,1,0
56,7,0.12280701754385964,139.32768542432376,5,0
53,6,0.1111111111111111,122.02224255182459,5,0
42,4,0.09302325581395349,122.80636378158438,5,0
37,4,0.10526315789473684,89.56735130149245,1,0
53,3,0.05555555555555555,104.0996608787584,7,0
57,8,0.13793103448275862,92.10220170392518,3,0
40,7,0.17073170731707318,83.25077978910575,6,0
46,7,0.14893617021276595,102.18901719038229,4,0
50,4,0.0784313725490196,122.23537155289002,3,0
47,4,0.08333333333333333,102.8208444172739,9,0
46,6,0.1276595744680851,110.29491991725081,4,0
66,7,0.1044776119402985,140.84744432734172,8,0
47,5,0.10416666666666667,104.9773674392789,6,0
64,10,0.15384615384615385,79.98100107036325,2,0
39,4,0.1,136.90360564803717,9,0
51,5,0.09615384615384616,127.97548945524854,4,0
43,1,0.022727272727272728,129.85978494516942,6,0
54,2,0.03636363636363636,138.77515972607128,8,0
59,1,0.016666666666666666,133.69924581923834,9,0
49,8,0.16,120.86186077413912,5,0
42,4,0.09302325581395349,191.74357988556278,7,0
42,4,0.09302325581395349,81.45093761094137,6,0
44,6,0.13333333333333333,102.40748164534325,5,0
42,5,0.11627906976744186,149.020030940345,6,0
55,6,0.10714285714285714,124.27758876286723,6,0
50,4,0.0784313725490196,142.73769102033717,6,0
38,6,0.15384615384615385,125.09269288610614,6,0
44,2,0.044444444444444446,161.22169653479943,5,0
39,1,0.025,89.77467433100263,6,0
50,3,0.058823529411764705,160.2737966822013,3,0
44,3,0.06666666666666667,155.12989479612799,2,0
48,4,0.08163265306122448,83.6913265730886,11,0
52,6,0.11320754716981132,138.9199622966302,8,0
48,3,0.061224489795918366,118.70880203290231,8,0
51,6,0.11538461538461539,101.80253942642808,1,0
54,3,0.05454545454545454,63.34142430846841,7,0
50,3,0.058823529411764705,89.6755898664805,6,0
59,6,0.1,141.24336420553766,3,0
51,8,0.15384615384615385,144.4152380778167,9,0
52,8,0.1509433962264151,113.67868558271485,7,0
46,9,0.19148936170212766,144.50955429429854,5,0
54,6,0.10909090909090909,148.35780233682414,4,0
48,6,0.12244897959183673,124.63919875879043,6,0
43,5,0.11363636363636363,98.32999128449387,6,0
48,5,0.10204081632653061,133.23162338446934,1,0
57,3,0.05172413793103448,134.6095412297659,7,0
49,5,0.1,140.2183317105093,4,0
53,5,0.09259259259259259,145.96209810006718,4,0
44,4,0.08888888888888889,79.13506284236335,6,0
55,5,0.08928571428571429,104.70212263902773,2,0
58,3,0.05084745762711865,63.04135962936541,5,0
46,4,0.0851063829787234,142.40988115066042,2,0
49,2,0.04,113.63065656058751,5,0
49,10,0.2,132.92442212092246,5,0
48,2,0.04081632653061224,75.72963755429525,1,0
61,5,0.08064516129032258,162.0294254907915,7,0
37,6,0.15789473684210525,84.16982506142176,3,0
48,5,0.10204081632653061,143.23689913147376,4,0
71,4,0.05555555555555555,123.53850512677624,2,0
53,5,0.09259259259259259,114.31671667421463,5,0
47,2,0.041666666666666664,111.89519680163478,4,0
51,3,0.057692307692307696,100.8581097205161,6,0
44,1,0.022222222222222223,158.85588530702307,2,0
47,4,0.08333333333333333,120.37838503056727,2,0
47,6,0.125,81.9233540894034,7,0
55,6,0.10714285714285714,108.48119393895479,2,0
54,6,0.10909090909090909,123.85017081608815,7,0
44,3,0.06666666666666667,146.93415844335976,2,0
50,4,0.0784313725490196,101.86140838448378,7,0
57,8,0.13793103448275862,103.86670332586357,7,0
51,2,0.038461538461538464,120.70296381442216,6,0
56,8,0.14035087719298245,146.20274459841977,7,0
56,5,0.08771929824561403,78.93736393211911,7,0
57,8,0.13793103448275862,135.16063892975237,4,0
41,3,0.07142857142857142,106.07812409614031,4,0
52,4,0.07547169811320754,110.2670225475454,2,0
42,5,0.11627906976744186,180.04727235389248,3,0
60,8,0.13114754098360656,114.10592326345423,4,0
61,4,0.06451612903225806,142.6408125092574,5,0
52,10,0.18867924528301888,141.56741511610045,3,0
60,3,0.04918032786885246,84.59928257704479,4,0
53,2,0.037037037037037035,64.63817024331289,2,0
49,5,0.1,144.62946277250734,6,0
45,6,0.13043478260869565,87.49361422654444,4,0
46,8,0.1702127659574468,70.07451136286919,3,0
43,4,0.09090909090909091,150.78486644532592,7,0
61,2,0.03225806451612903,89.41719798673222,5,0
43,5,0.11363636363636363,96.82447572946818,9,0
54,4,0.07272727272727272,179.23119465267885,7,0
57,5,0.08620689655172414,70.20793915855288,3,0
57,5,0.08620689655172414,82.31141875779224,4,0
54,2,0.03636363636363636,106.20905572578238,8,0
64,6,0.09230769230769231,112.79229480496734,7,0
46,4,0.0851063829787234,93.18764153647041,5,0
43,5,0.11363636363636363,85.24034708031252,3,0
44,5,0.1111111111111111,165.29982973295793,6,0
45,3,0.06521739130434782,127.88958372314147,2,0
57,4,0.06896551724137931,137.55506232627565,11,0
56,4,0.07017543859649122,115.88324470324392,4,0
38,2,0.05128205128205128,128.6836484657741,7,0
47,5,0.10416666666666667,147.9870498332877,7,0
44,10,0.2222222222222222,90.11102956363996,6,0
46,5,0.10638297872340426,127.94507989553945,7,0
60,7,0.11475409836065574,140.88126940223674,4,0
44,4,0.08888888888888889,166.3439203915278,2,0
37,3,0.07894736842105263,178.43672939405283,8,0
55,9,0.16071428571428573,122.09579390945284,5,0
44,8,0.17777777777777778,154.15916849061404,5,1
48,5,0.10204081632653061,39.89496199885359,3,0
56,4,0.07017543859649122,166.56848728130143,4,0
46,6,0.1276595744680851,98.22349014837589,2,0
44,2,0.044444444444444446,112.76707653036327,7,0
56,7,0.12280701754385964,133.23313453101065,6,0
56,8,0.14035087719298245,115.39672898053459,1,0
58,3,0.05084745762711865,125.89360138704403,4,0
51,10,0.19230769230769232,167.6307890467843,6,1
59,11,0.18333333333333332,108.47339863962085,7,0
56,9,0.15789473684210525,87.39228550498339,6,0
54,5,0.09090909090909091,174.40391571895654,4,0
44,3,0.06666666666666667,135.8029265101403,4,0
47,5,0.10416666666666667,177.66716925940392,10,0
57,5,0.08620689655172414,145.90889731736712,5,0
52,3,0.05660377358490566,80.29216823959689,8,0
49,4,0.08,139.36154015270645,8,0
54,6,0.10909090909090909,90.48155802352336,3,0
64,3,0.046153846153846156,120.22295407319001,6,0
50,4,0.0784313725490196,117.72856789176727,7,0
54,1,0.01818181818181818,71.47008586100831,6,0
45,6,0.13043478260869565,95.6156853131464,5,0
53,6,0.1111111111111111,186.155619004773,6,0
42,1,0.023255813953488372,127.15132214523493,2,0
49,9,0.18,114.73211596011143,4,0
58,2,0.03389830508474576,174.38670659822776,4,0
52,6,0.11320754716981132,108.11294069792494,2,0
58,7,0.11864406779661017,117.25738914092639,3,0
68,9,0.13043478260869565,149.7240856836855,5,0
50,2,0.0392156862745098,107.9779260415095,5,0
42,7,0.16279069767441862,97.60437781942497,5,0
45,7,0.15217391304347827,52.38730753917848,8,0
52,5,0.09433962264150944,91.90505059851716,3,0
47,4,0.08333333333333333,91.6191676203116,3,0
38,1,0.02564102564102564,124.7570008640583,5,0
53,6,0.1111111111111111,101.68625202816672,1,0
43,4,0.09090909090909091,184.74057032571588,5,0
45,6,0.13043478260869565,88.27113209295581,5,0
61,5,0.08064516129032258,162.01940060572215,3,0
58,7,0.11864406779661017,126.59258865382647,4,0
46,2,0.0425531914893617,144.20322107137167,5,0
38,2,0.05128205128205128,142.3805878420761,4,0
37,2,0.05263157894736842,53.45293409062751,8,0
44,1,0.022222222222222223,119.65341963070328,3,0
45,5,0.10869565217391304,112.13315588298504,5,0
42,6,0.13953488372093023,86.01065715926198,7,0
45,5,0.10869565217391304,133.78878111647606,8,0
46,5,0.10638297872340426,171.49620947632414,5,0
44,5,0.1111111111111111,39.80989068347802,1,0
45,4,0.08695652173913043,103.96590972474837,4,0
54,5,0.09090909090909091,82.6270150765913,3,0
43,3,0.06818181818181818,122.1533347871308,4,0
41,5,0.11904761904761904,110.23136150550012,4,0
59,4,0.06666666666666667,101.82968361728466,1,0
38,0,0.0,140.68520484987175,3,0
46,5,0.10638297872340426,169.08543903171295,10,0
57,9,0.15517241379310345,199.83955955273507,2,1
52,6,0.11320754716981132,97.81112854594237,4,0
41,6,0.14285714285714285,65.37373344545793,5,0
45,5,0.10869565217391304,136.7758930223502,8,0
38,4,0.10256410256410256,168.3145420596961,4,0
46,6,0.1276595744680851,144.41069901122185,2,0
35,5,0.1388888888888889,168.19041118590934,2,0
49,3,0.06,113.23539988193642,5,0
51,4,0.07692307692307693,101.71276680680614,4,0
46,3,0.06382978723404255,123.46307722203937,4,0
60,6,0.09836065573770492,110.08340437899335,7,0
43,7,0.1590909090909091,139.89282064021032,5,0
55,5,0.08928571428571429,149.09303334010474,3,0
50,4,0.0784313725490196,151.4425099371566,2,0
47,7,0.14583333333333334,135.3177801241317,4,0
48,5,0.10204081632653061,127.37466980025899,5,0
49,5,0.1,143.83280067752546,4,0
40,6,0.14634146341463414,61.11024277041836,3,0
66,6,0.08955223880597014,126.31712257001826,5,0
51,6,0.11538461538461539,121.57434171511353,4,0
50,2,0.0392156862745098,126.39241187914665,7,0
44,3,0.06666666666666667,117.37129361237307,8,0
47,4,0.08333333333333333,132.9556648038485,5,0
41,4,0.09523809523809523,102.76191235397954,3,0
43,8,0.18181818181818182,153.8857028836089,7,1
44,8,0.17777777777777778,134.20949332240423,8,0
58,8,0.13559322033898305,124.52057573651582,7,0
51,4,0.07692307692307693,99.0745028809164,6,0
47,9,0.1875,144.45950655623716,6,0
47,6,0.125,126.19979095483473,1,0
51,4,0.07692307692307693,97.3354981938925,3,0
57,7,0.1206896551724138,118.30015372760285,3,0
54,1,0.01818181818181818,138.8724785772372,4,0
44,2,0.044444444444444446,136.54720616459474,2,0
44,6,0.13333333333333333,134.61026903424465,10,0
57,6,0.10344827586206896,122.77594175223231,4,0
55,5,0.08928571428571429,150.7745859990569,4,0
49,5,0.1,157.13389511434832,7,0
39,6,0.15,142.11967847026622,3,0
62,7,0.1111111111111111,102.37646175432879,4,0
45,4,0.08695652173913043,88.25814848128448,5,0
49,3,0.06,103.6818069908522,7,0
56,4,0.07017543859649122,178.6097024393017,6,0
50,10,0.19607843137254902,128.4508774148206,4,0
56,5,0.08771929824561403,183.79325482579156,4,0
58,6,0.1016949152542373,116.39404969237691,6,0
47,5,0.10416666666666667,112.23558988521235,2,0
52,8,0.1509433962264151,117.77830390067778,3,0
50,5,0.09803921568627451,117.2347775984009,6,0
34,4,0.11428571428571428,96.79047264396827,2,0
51,4,0.07692307692307693,85.5345519549997,4,0
58,2,0.03389830508474576,135.0400988154259,4,0
44,7,0.15555555555555556,151.6470215279209,6,1
55,9,0.16071428571428573,193.34943901999205,5,1
52,9,0.16981132075471697,106.98861279926933,4,0
42,7,0.16279069767441862,109.42033539407775,5,0
57,8,0.13793103448275862,96.86312116646948,9,0
55,6,0.10714285714285714,153.77182288120702,9,0
56,8,0.14035087719298245,144.44962364388795,8,0
54,6,0.10909090909090909,93.6919625437642,7,0
63,4,0.0625,92.9340573908117,6,0
36,3,0.08108108108108109,148.5754427578769,5,0
58,10,0.1694915254237288,131.49588453625222,3,0
56,5,0.08771929824561403,142.7516613903343,4,0
47,7,0.14583333333333334,93.51694564983262,6,0
63,3,0.046875,63.6682540826938,2,0
52,4,0.07547169811320754,93.7510494995949,5,0
46,4,0.0851063829787234,140.6330019003368,2,0
55,2,0.03571428571428571,183.33173935904674,0,0
54,3,0.05454545454545454,107.11608031417175,9,0
47,3,0.0625,188.27567645630597,2,0
49,7,0.14,144.89459302475063,6,0
47,2,0.041666666666666664,78.2090309487352,5,0
64,5,0.07692307692307693,126.42101513433096,6,0
47,1,0.020833333333333332,145.91922835235582,7,0
36,4,0.10810810810810811,47.2355130434194,6,0
42,5,0.11627906976744186,139.33353473740146,4,0
49,6,0.12,155.1816353946934,5,0
44,4,0.08888888888888889,131.9660437239343,7,0
53,3,0.05555555555555555,118.1483636795573,4,0
56,7,0.12280701754385964,114.8122025099578,2,0
61,8,0.12903225806451613,113.06033016924533,5,0
56,3,0.05263157894736842,84.72060588698673,6,0
53,5,0.09259259259259259,99.37428504285097,6,0
48,3,0.061224489795918366,107.50217863043521,4,0
60,4,0.06557377049180328,123.40483038677226,2,0
46,6,0.1276595744680851,103.29555727028801,5,0
45,5,0.10869565217391304,93.9261227250621,5,0
43,3,0.06818181818181818,142.79312577377536,5,0
48,4,0.08163265306122448,131.11841915843567,2,0
40,8,0.1951219512195122,103.82311389631299,6,0
51,7,0.1346153846153846,135.18835414462762,4,0
50,8,0.1568627450980392,106.40526318942194,1,0
52,5,0.09433962264150944,121.8919508846436,5,0
42,5,0.11627906976744186,149.251321641686,8,0
51,4,0.07692307692307693,101.8877672050121,8,0
47,2,0.041666666666666664,84.8276517649877,5,0
53,5,0.09259259259259259,115.64596250935975,7,0
57,6,0.10344827586206896,79.09604951443615,8,0
53,4,0.07407407407407407,111.67654471947074,1,0
48,7,0.14285714285714285,111.58087562059629,4,0
57,3,0.05172413793103448,46.08947628283312,5,0
52,4,0.07547169811320754,135.9190549123353,1,0
43,2,0.045454545454545456,114.51930699956038,7,0
52,5,0.09433962264150944,155.45689358315806,3,0
51,2,0.038461538461538464,126.46595939382247,3,0
42,3,0.06976744186046512,142.06825710946646,3,0
46,4,0.0851063829787234,155.7011625962113,9,0
49,5,0.1,116.04848751687761,4,0
34,3,0.08571428571428572,119.97530433408295,3,0
54,4,0.07272727272727272,72.79370329829305,1,0
44,4,0.08888888888888889,157.18613235702725,5,0
44,4,0.08888888888888889,115.62907800835336,4,0
47,4,0.08333333333333333,89.82808348956056,5,0
57,8,0.13793103448275862,142.19167459462284,8,0
47,5,0.10416666666666667,54.60656424107245,2,0
57,5,0.08620689655172414,107.12177331380465,2,0
43,8,0.18181818181818182,147.24933123635523,2,0
49,7,0.14,106.86834444102284,1,0
58,11,0.1864406779661017,98.46234147154256,8,0
47,6,0.125,107.51535608661149,11,0
58,5,0.0847457627118644,59.70212206594279,2,0
49,4,0.08,141.46435295349102,3,0
63,7,0.109375,116.31341874069261,2,0
63,12,0.1875,111.83026170015714,7,0
51,6,0.11538461538461539,111.93994150772876,9,0
49,7,0.14,120.42239395393753,4,0
42,3,0.06976744186046512,139.603121120162,4,0
55,5,0.08928571428571429,118.43809376402253,5,0
48,8,0.16326530612244897,79.15090355460563,2,0
52,7,0.1320754716981132,137.26548364632202,7,0
53,10,0.18518518518518517,134.9570907301268,4,0
47,6,0.125,126.16580994649381,6,0
48,4,0.08163265306122448,152.25723920883956,5,0
57,6,0.10344827586206896,120.91136029238876,5,0
47,7,0.14583333333333334,153.34128266967767,2,0
39,4,0.1,162.2163306443519,6,0
48,3,0.061224489795918366,137.46938656573448,8,0
53,5,0.09259259259259259,97.56199134366189,5,0
48,5,0.10204081632653061,116.07642844492678,3,0
42,2,0.046511627906976744,157.16568102175123,5,0
51,6,0.11538461538461539,75.0711640179148,9,0
50,2,0.0392156862745098,108.24138995464173,2,0
67,6,0.08823529411764706,109.71105490659768,7,0
62,8,0.12698412698412698,94.04368198938799,4,0
53,5,0.09259259259259259,146.1863684975636,7,0
56,8,0.14035087719298245,131.30445213122331,8,0
54,4,0.07272727272727272,98.66824930198524,3,0
55,10,0.17857142857142858,138.1653876070752,3,0
51,3,0.057692307692307696,115.24751295995347,7,0
49,2,0.04,93.29416280332973,6,0
62,9,0.14285714285714285,98.61244769271399,8,0
58,7,0.11864406779661017,133.0815322432782,8,0
50,3,0.058823529411764705,148.17029635565515,4,0
51,10,0.19230769230769232,105.39695301135642,5,0
32,3,0.09090909090909091,136.33324001007034,6,0
70,11,0.15492957746478872,167.45262472732446,3,1
55,5,0.08928571428571429,82.23388330889242,4,0
54,5,0.09090909090909091,130.6700961851587,6,0
65,6,0.09090909090909091,144.91967073886224,5,0
56,5,0.08771929824561403,117.14550550203508,5,0
52,5,0.09433962264150944,157.1484963256694,6,0
54,5,0.09090909090909091,185.9651111478385,6,0
64,2,0.03076923076923077,130.3006604515891,4,0
53,4,0.07407407407407407,112.99230803166003,9,0
46,3,0.06382978723404255,149.3094842298587,6,0
48,7,0.14285714285714285,145.26206581133704,0,0
42,5,0.11627906976744186,44.43507135245447,2,0
38,5,0.1282051282051282,119.91793331726659,5,0
39,7,0.175,108.16201599782659,1,0
53,6,0.1111111111111111,131.9011707454175,5,0
42,9,0.20930232558139536,114.1902515911863,3,0
74,6,0.08,117.44471723186994,5,0
44,3,0.06666666666666667,94.10361721616755,7,0
63,6,0.09375,142.03587655273463,7,0
34,3,0.08571428571428572,169.65126664406196,6,0
51,8,0.15384615384615385,94.56984152354894,6,0
46,5,0.10638297872340426,78.0883493055908,1,0
52,4,0.07547169811320754,120.60009659482392,7,0
45,6,0.13043478260869565,119.14033016894209,6,0
45,4,0.08695652173913043,155.12798358361078,5,0
47,3,0.0625,83.12415142864404,3,0
34,4,0.11428571428571428,103.86134474927708,6,0
44,7,0.15555555555555556,55.56890282199441,3,0
39,6,0.15,161.2495090863547,3,0
46,5,0.10638297872340426,127.5163388497009,7,0
38,3,0.07692307692307693,106.0970125805761,4,0
56,3,0.05263157894736842,80.33185564226471,3,0
50,5,0.09803921568627451,83.08571825468248,5,0
46,6,0.1276595744680851,132.42800699374175,5,0
51,4,0.07692307692307693,86.7772486319787,4,0
51,3,0.057692307692307696,123.12016269445708,6,0
56,9,0.15789473684210525,181.28834583405092,3,1
41,6,0.14285714285714285,109.57237131165539,3,0
47,5,0.10416666666666667,91.15666668076864,8,0
54,3,0.05454545454545454,131.46021616358288,3,0
54,3,0.05454545454545454,83.22624777654818,8,0
53,3,0.05555555555555555,171.5995359098821,4,0
46,5,0.10638297872340426,162.10859005585004,7,0
48,2,0.04081632653061224,115.07485143139068,3,0
54,8,0.14545454545454545,93.0812045572734,3,0
54,11,0.2,107.22690381673918,3,0
48,4,0.08163265306122448,111.13003163743716,7,0
55,5,0.08928571428571429,131.50701395121195,7,0
54,7,0.12727272727272726,151.1889698790335,3,0
53,9,0.16666666666666666,88.9046210772423,0,0
59,9,0.15,150.32728696028232,3,0
49,2,0.04,138.53056838433895,5,0
48,3,0.061224489795918366,104.76631527580182,2,0
46,6,0.1276595744680851,87.39864312968969,7,0
58,7,0.11864406779661017,123.48698151877703,6,0
64,4,0.06153846153846154,88.21234548893747,5,0
58,6,0.1016949152542373,150.71042547487818,4,0
56,7,0.12280701754385964,86.28351683603387,9,0
57,4,0.06896551724137931,136.4311857948943,6,0
45,7,0.15217391304347827,117.58150905554754,4,0
56,2,0.03508771929824561,103.18125346874396,5,0
59,8,0.13333333333333333,116.91505481042128,10,0
54,6,0.10909090909090909,152.39949508902606,4,0
46,4,0.0851063829787234,84.2322777301863,3,0
52,6,0.11320754716981132,107.6353033442455,7,0
54,7,0.12727272727272726,97.44769305938436,10,0
48,8,0.16326530612244897,118.84148599353856,5,0
56,5,0.08771929824561403,99.45957322462037,3,0
54,6,0.10909090909090909,66.95756272840157,3,0
53,6,0.1111111111111111,88.34587359202914,5,0
44,4,0.08888888888888889,169.13265055614335,8,0
41,7,0.16666666666666666,127.40184633858819,5,0
58,1,0.01694915254237288,126.37086161424233,3,0
55,4,0.07142857142857142,111.52162829974085,4,0
49,5,0.1,118.45123727672492,4,0
46,3,0.06382978723404255,107.1056423150586,6,0
45,7,0.15217391304347827,135.80785593123196,4,0
53,6,0.1111111111111111,123.02426562778119,5,0
51,5,0.09615384615384616,84.86195369524154,6,0
46,6,0.1276595744680851,127.61173509312577,5,0
70,7,0.09859154929577464,46.23774230185349,7,0
60,6,0.09836065573770492,132.41577599033357,6,0
51,0,0.0,77.71929429490436,6,0
37,3,0.07894736842105263,117.11834741489773,5,0
52,3,0.05660377358490566,84.16117190411433,3,0
62,7,0.1111111111111111,120.08469598599291,5,0
41,4,0.09523809523809523,137.34835557828666,4,0
45,3,0.06521739130434782,165.0848125574874,3,0
54,5,0.09090909090909091,73.75927034965565,3,0
57,4,0.06896551724137931,149.26418867013405,4,0
46,8,0.1702127659574468,123.93458116132415,5,0
45,2,0.043478260869565216,106.47998541526128,3,0
53,8,0.14814814814814814,142.79569515178378,4,0
52,5,0.09433962264150944,112.92225446744379,2,0
55,6,0.10714285714285714,141.52591549202037,2,0
53,4,0.07407407407407407,90.23190860616015,2,0
47,9,0.1875,101.01008903111122,4,0
39,3,0.075,148.30800158383798,1,0
62,7,0.1111111111111111,164.56201570711266,6,0
39,9,0.225,118.94904302541453,9,0
55,8,0.14285714285714285,36.381332239326596,7,0
40,4,0.0975609756097561,114.02852152174636,7,0
55,11,0.19642857142857142,120.9727835346729,3,0
45,5,0.10869565217391304,113.01679869920484,6,0
51,3,0.057692307692307696,130.09015684996592,4,0
67,6,0.08823529411764706,105.69270217208035,9,0
50,4,0.0784313725490196,145.16612582034082,7,0
51,4,0.07692307692307693,84.99860181806874,5,0
52,7,0.1320754716981132,157.10546122062422,2,0
44,5,0.1111111111111111,166.50236471883278,4,0
46,1,0.02127659574468085,92.60820785819078,4,0
49,7,0.14,92.59200523190812,1,0
52,4,0.07547169811320754,132.32085941332585,10,0
46,11,0.23404255319148937,84.38338770771333,5,0
48,9,0.1836734693877551,105.2219138669304,7,0
54,9,0.16363636363636364,153.07580869368044,4,1
41,6,0.14285714285714285,142.1282029343089,6,0
41,3,0.07142857142857142,179.4058902506877,2,0
54,5,0.09090909090909091,125.12352442800623,8,0
50,3,0.058823529411764705,101.67485993165444,4,0
52,4,0.07547169811320754,121.53730534959061,3,0
49,5,0.1,115.48234981774097,4,0
58,2,0.03389830508474576,115.90328672390594,5,0
40,8,0.1951219512195122,119.285888757128,3,0
52,8,0.1509433962264151,92.04699873461291,4,0
38,3,0.07692307692307693,128.46653264911927,3,0
39,4,0.1,77.74010196724227,3,0
51,5,0.09615384615384616,98.49520176275657,7,0
53,8,0.14814814814814814,116.43363710580547,5,0
54,6,0.10909090909090909,52.21340062033225,6,0
46,3,0.06382978723404255,143.06974609034754,9,0
52,5,0.09433962264150944,58.40536470457484,7,0
47,4,0.08333333333333333,140.08763072694535,6,0
49,9,0.18,81.21572130215513,8,0
54,3,0.05454545454545454,107.85243927889502,3,0
47,2,0.041666666666666664,135.57391940848288,7,0
54,8,0.14545454545454545,185.94418558438446,5,0
54,8,0.14545454545454545,123.49355933122048,10,0
56,8,0.14035087719298245,60.52121015401476,5,0
48,5,0.10204081632653061,148.61085397907323,8,0
44,5,0.1111111111111111,113.04244785422945,11,0
47,5,0.10416666666666667,122.0971996337647,4,0
47,2,0.041666666666666664,136.73589089662843,4,0
42,5,0.11627906976744186,53.23866129282858,5,0
47,1,0.020833333333333332,120.19610543205587,4,0
40,3,0.07317073170731707,107.70918330141913,5,0
48,8,0.16326530612244897,156.65504718016558,5,1
53,4,0.07407407407407407,141.8134129001623,12,0
53,9,0.16666666666666666,71.18994231655358,4,0
41,3,0.07142857142857142,157.87877557047145,1,0
52,4,0.07547169811320754,133.48575264480633,7,0
48,5,0.10204081632653061,73.58275207640345,5,0
41,5,0.11904761904761904,121.67259310478319,3,0
42,4,0.09302325581395349,151.04478341567565,3,0
43,7,0.1590909090909091,83.57868382279818,3,0
51,2,0.038461538461538464,161.3273200753625,6,0
59,9,0.15,74.62113677617423,7,0
47,3,0.0625,96.26318470059046,6,0
51,8,0.15384615384615385,91.71387493830925,8,0
51,4,0.07692307692307693,161.30801194765985,7,0
48,7,0.14285714285714285,105.2695159035241,4,0
41,5,0.11904761904761904,85.11548992017006,4,0
49,3,0.06,133.35632636742184,5,0
56,9,0.15789473684210525,139.83542971778155,3,0
58,4,0.06779661016949153,140.02608284382393,4,0
49,3,0.06,111.85982504321971,2,0
72,9,0.1232876712328767,127.63602903110844,4,0
55,3,0.05357142857142857,100.49300741312143,4,0
48,3,0.061224489795918366,170.24405033807193,6,0
52,5,0.09433962264150944,154.32615475973796,12,0
54,7,0.12727272727272726,152.48870487122025,4,0
38,2,0.05128205128205128,143.82347803720637,1,0
45,5,0.10869565217391304,135.59199917985003,2,0
49,6,0.12,82.66912547550636,7,0
47,7,0.14583333333333334,138.99903708766945,3,0
52,9,0.16981132075471697,123.4279569018996,6,0
47,6,0.125,157.90092254852757,4,0
49,6,0.12,144.22257547147285,2,0
57,5,0.08620689655172414,136.51141410459064,6,0
52,3,0.05660377358490566,69.47325607409532,7,0
57,7,0.1206896551724138,117.32998390174588,3,0
58,12,0.2033898305084746,103.26323220289031,5,0
56,7,0.12280701754385964,127.57097772549221,6,0
48,1,0.02040816326530612,107.53355185672069,9,0
51,5,0.09615384615384616,111.72162671720082,6,0
44,5,0.1111111111111111,133.77101714720112,6,0
51,6,0.11538461538461539,107.03585659293671,3,0
36,5,0.13513513513513514,123.64774618722038,4,0
56,6,0.10526315789473684,74.4176432737708,6,0
44,3,0.06666666666666667,95.02795569719824,3,0
38,7,0.1794871794871795,139.68130701608882,4,0
42,5,0.11627906976744186,83.09423649910576,5,0
43,3,0.06818181818181818,157.3717523280899,7,0
34,2,0.05714285714285714,149.23198065903964,6,0
50,8,0.1568627450980392,111.9531019398064,8,0
47,7,0.14583333333333334,209.96202316507396,5,0
41,4,0.09523809523809523,157.29310733544878,3,0
36,1,0.02702702702702703,91.52161479882795,5,0
51,2,0.038461538461538464,142.38522161100144,3,0
60,5,0.08196721311475409,121.97589198959271,4,0
68,7,0.10144927536231885,96.69863727421767,1,0
39,4,0.1,87.90272570501374,3,0
43,5,0.11363636363636363,149.84680004665137,2,0
53,6,0.1111111111111111,102.06163606127599,4,0
46,1,0.02127659574468085,116.94370934888845,4,0
42,2,0.046511627906976744,92.36922215320415,3,0
40,3,0.07317073170731707,97.55526188104227,1,0
44,2,0.044444444444444446,116.19212399785584,4,0
66,3,0.04477611940298507,131.64546878172456,2,0
47,5,0.10416666666666667,42.34922509345654,3,0
37,5,0.13157894736842105,120.50759397500251,1,0
54,7,0.12727272727272726,97.61636962244893,5,0
48,7,0.14285714285714285,162.07087960350674,6,0
48,6,0.12244897959183673,208.2825793801631,8,0
46,6,0.1276595744680851,109.22162895138854,5,0
52,4,0.07547169811320754,68.33314317860416,3,0
46,10,0.2127659574468085,123.506309097557,7,0
44,3,0.06666666666666667,113.83712011520385,7,0
42,3,0.06976744186046512,179.14051947003873,4,0
54,4,0.07272727272727272,169.99768030126629,4,0
49,9,0.18,145.96124911789693,5,0
37,8,0.21052631578947367,102.39917756362026,4,0
47,6,0.125,140.3329969854241,4,0
59,7,0.11666666666666667,127.95019077204913,5,0
44,4,0.08888888888888889,127.23969609898172,4,0
48,9,0.1836734693877551,73.25310454296388,1,0
42,5,0.11627906976744186,151.8538601536094,5,0
46,8,0.1702127659574468,123.23424984933705,3,0
48,4,0.08163265306122448,116.97475957366275,6,0
59,5,0.08333333333333333,101.99530514973517,7,0
54,8,0.14545454545454545,96.19150501039867,3,0
48,3,0.061224489795918366,129.51775743836947,4,0
48,8,0.16326530612244897,67.52511594425754,5,0
54,5,0.09090909090909091,143.68496278950127,5,0
41,7,0.16666666666666666,88.37683689012944,5,0
43,3,0.06818181818181818,58.23957941384124,5,0
54,7,0.12727272727272726,174.6568594777806,3,0
48,5,0.10204081632653061,94.25738851963264,5,0
52,6,0.11320754716981132,98.33522515434913,3,0
42,4,0.09302325581395349,154.03614993024223,4,0
